"category","sample_id","Region","value"
"Epi-TME","GSM6833486_Patient3","Malignant",0
"Epi-TME","GSM6833486_Patient3","Boundary",0.661016949152542
"Epi-TME","GSM6833486_Patient3","Normal",0.14686743841388
"Epi-TME","GSM6833487_Patient4","Malignant",0.324905526466689
"Epi-TME","GSM6833487_Patient4","Boundary",0.381641208699983
"Epi-TME","GSM6833487_Patient4","Normal",0.113745300982327
"Epi-TME","GSM7019835_OCCR2v","Malignant",0.212643678160919
"Epi-TME","GSM7019835_OCCR2v","Boundary",0.47289058247142
"Epi-TME","GSM7019835_OCCR2v","Normal",0.173697192352335
"Epi-TME","GSM7019836_OCCS3v","Malignant",0.734042553191489
"Epi-TME","GSM7019836_OCCS3v","Boundary",0.441558441558441
"Epi-TME","GSM7019836_OCCS3v","Normal",0.237963245386609
"Epi-TME","GSM7058756","Malignant",0.471264367816091
"Epi-TME","GSM7058756","Boundary",0.492113760556383
"Epi-TME","GSM7058756","Normal",0.206595756856125
"Epi-TME","GSM7058757","Malignant",0.411598206421651
"Epi-TME","GSM7058757","Boundary",0.203947368421052
"Epi-TME","GSM7058757","Normal",0.140692009009646
"Epi-TME","GSM7058758","Malignant",0
"Epi-TME","GSM7058758","Boundary",0.9375
"Epi-TME","GSM7058758","Normal",0.115057509023114
"Epi-TME","GSM7058759","Malignant",0.524886877828054
"Epi-TME","GSM7058759","Boundary",0.320306163828061
"Epi-TME","GSM7058759","Normal",0.0821725594596378
"Epi-TME","GSM7090086_NextSeq2000","Malignant",0.306968767471026
"Epi-TME","GSM7090086_NextSeq2000","Boundary",0.415492957746478
"Epi-TME","GSM7090086_NextSeq2000","Normal",0.379652605459057
"Epi-TME","GSM7090087_NextSeq2000","Malignant",0.394957983193277
"Epi-TME","GSM7090087_NextSeq2000","Boundary",0.574585635359116
"Epi-TME","GSM7090087_NextSeq2000","Normal",0.124309054817529
"Epi-TME","GSM7090088_NextSeq2000","Malignant",0.512820512820512
"Epi-TME","GSM7090088_NextSeq2000","Boundary",0.433962264150943
"Epi-TME","GSM7090088_NextSeq2000","Normal",0.0101942348138066
"Epi-TME","GSM7211257_EHU-W3","Malignant",0.303054859780953
"Epi-TME","GSM7211257_EHU-W3","Boundary",0.447079587079587
"Epi-TME","GSM7211257_EHU-W3","Normal",0.0993873734005947
"Epi-TME","GSM7421790_PDAC_1","Malignant",1
"Epi-TME","GSM7421790_PDAC_1","Boundary",0
"Epi-TME","GSM7421790_PDAC_1","Normal",0.174587087087087
"Epi-TME","GSM7421791_PDAC_2","Malignant",0.56578947368421
"Epi-TME","GSM7421791_PDAC_2","Boundary",0
"Epi-TME","GSM7421791_PDAC_2","Normal",0.170290588297019
"Epi-TME","GSM7421792_PDAC_3","Malignant",0.611111111111111
"Epi-TME","GSM7421792_PDAC_3","Boundary",0
"Epi-TME","GSM7421792_PDAC_3","Normal",0.164141414141414
"Epi-TME","GSM7498811_SS1905133","Malignant",0.664429530201342
"Epi-TME","GSM7498811_SS1905133","Boundary",0.44793720078851
"Epi-TME","GSM7498811_SS1905133","Normal",0.139441708318838
"Epi-TME","GSM7498812_SS1923404","Malignant",0.322085889570552
"Epi-TME","GSM7498812_SS1923404","Boundary",0
"Epi-TME","GSM7498812_SS1923404","Normal",0.243452353264609
"Epi-TME","GSM7498813_SS1945070","Malignant",0
"Epi-TME","GSM7498813_SS1945070","Boundary",0
"Epi-TME","GSM7498813_SS1945070","Normal",0.140524983693561
"Epi-TME","GSM7498814_SS1960050","Malignant",0
"Epi-TME","GSM7498814_SS1960050","Boundary",0.395348837209302
"Epi-TME","GSM7498814_SS1960050","Normal",0.110434792008181
"Epi-TME","GSM7498815_SS2002154","Malignant",0.187854737854737
"Epi-TME","GSM7498815_SS2002154","Boundary",0.314917127071823
"Epi-TME","GSM7498815_SS2002154","Normal",0.20642430416752
"Epi-TME","GSM7498816_SS2005094","Malignant",0
"Epi-TME","GSM7498816_SS2005094","Boundary",0.457142857142857
"Epi-TME","GSM7498816_SS2005094","Normal",0.115111953872458
"Epi-TME","GSM7498817_SS2021309","Malignant",0.347368421052631
"Epi-TME","GSM7498817_SS2021309","Boundary",0
"Epi-TME","GSM7498817_SS2021309","Normal",0.113613453706969
"Epi-TME","GSM7757970_R1-S1","Malignant",0.219506961663169
"Epi-TME","GSM7757970_R1-S1","Boundary",0
"Epi-TME","GSM7757970_R1-S1","Normal",0.0941831605544455
"Epi-TME","GSM7757973_R1-S4","Malignant",0.192800453514739
"Epi-TME","GSM7757973_R1-S4","Boundary",0.285262206148282
"Epi-TME","GSM7757973_R1-S4","Normal",0.102086935812874
"Epi-TME","GSM7757974_R1-S5","Malignant",0.217012617012616
"Epi-TME","GSM7757974_R1-S5","Boundary",0
"Epi-TME","GSM7757974_R1-S5","Normal",0.194532916555734
"Epi-TME","GSM7757975_R1-S6","Malignant",0.150207433551602
"Epi-TME","GSM7757975_R1-S6","Boundary",0.391608391608391
"Epi-TME","GSM7757975_R1-S6","Normal",0.0419040297782812
"Epi-TME","GSM7757976_R2-S1","Malignant",0.157082082082082
"Epi-TME","GSM7757976_R2-S1","Boundary",0.339102564102564
"Epi-TME","GSM7757976_R2-S1","Normal",0.0878548534798534
"Epi-TME","GSM7757977_R2-S2","Malignant",0.256890012642225
"Epi-TME","GSM7757977_R2-S2","Boundary",0.267628205128205
"Epi-TME","GSM7757977_R2-S2","Normal",0.159492980280521
"Epi-TME","GSM7757978_R2-S3","Malignant",0.290192373754723
"Epi-TME","GSM7757978_R2-S3","Boundary",0.290035330593409
"Epi-TME","GSM7757978_R2-S3","Normal",0.300392686976053
"Epi-TME","GSM7757979_R2-S4","Malignant",0.176364790520524
"Epi-TME","GSM7757979_R2-S4","Boundary",1
"Epi-TME","GSM7757979_R2-S4","Normal",0.210600236546422
"Epi-TME","GSM7757980_R2-S5","Malignant",0.251798561151079
"Epi-TME","GSM7757980_R2-S5","Boundary",0.610169491525423
"Epi-TME","GSM7757980_R2-S5","Normal",0.0961672391987967
"Epi-TME","GSM7757982_R3-S2","Malignant",0.151315789473684
"Epi-TME","GSM7757982_R3-S2","Boundary",0.307692307692307
"Epi-TME","GSM7757982_R3-S2","Normal",0.113901626815154
"Epi-TME","GSM7757983_R3-S3","Malignant",0.309523809523809
"Epi-TME","GSM7757983_R3-S3","Boundary",0
"Epi-TME","GSM7757983_R3-S3","Normal",0.0793833452061299
"Epi-TME","GSM7757984_R3-S4","Malignant",0.297688314891422
"Epi-TME","GSM7757984_R3-S4","Boundary",0.253665815251511
"Epi-TME","GSM7757984_R3-S4","Normal",0.23948159227191
"Epi-TME","GSM7757985_R3-S5","Malignant",0.140319323488577
"Epi-TME","GSM7757985_R3-S5","Boundary",0.434333453108156
"Epi-TME","GSM7757985_R3-S5","Normal",0.19588803043468
"Epi-TME","GSM7777521_B1","Malignant",0
"Epi-TME","GSM7777521_B1","Boundary",0
"Epi-TME","GSM7777521_B1","Normal",0.247331649256958
"Epi-TME","GSM7777522_C1","Malignant",0.248537811676984
"Epi-TME","GSM7777522_C1","Boundary",0.612903225806451
"Epi-TME","GSM7777522_C1","Normal",0.443396226415094
"Epi-TME","GSM7777523_D1","Malignant",0
"Epi-TME","GSM7777523_D1","Boundary",0
"Epi-TME","GSM7777523_D1","Normal",0.148403049142742
"Epi-TME","GSM7850822_CHC20","Malignant",0.10593220338983
"Epi-TME","GSM7850822_CHC20","Boundary",0.617647058823529
"Epi-TME","GSM7850822_CHC20","Normal",0.119190401737419
"Epi-TME","HCC1R","Malignant",0.448541489662985
"Epi-TME","HCC1R","Boundary",0
"Epi-TME","HCC1R","Normal",0.209347100297596
"Epi-TME","HCC3R","Malignant",0.368968816258985
"Epi-TME","HCC3R","Boundary",1
"Epi-TME","HCC3R","Normal",0.341604682856345
"Epi-TME","HCC4R","Malignant",0.751111111111111
"Epi-TME","HCC4R","Boundary",0.543046357615894
"Epi-TME","HCC4R","Normal",0.18556953579036
"Epi-TME","HCC6NR","Malignant",0.777777777777777
"Epi-TME","HCC6NR","Boundary",0.458283611774065
"Epi-TME","HCC6NR","Normal",0.25948909482559
"Epi-TME","HCC7NR","Malignant",0.568898343036274
"Epi-TME","HCC7NR","Boundary",0.32938546506531
"Epi-TME","HCC7NR","Normal",0.353723404255319
"Epi-TME","HRA000437_HCC-1T","Malignant",0.305344223167002
"Epi-TME","HRA000437_HCC-1T","Boundary",0.490566037735849
"Epi-TME","HRA000437_HCC-1T","Normal",0.100639126410822
"Epi-TME","HRA000437_HCC-2T","Malignant",0.269155249744678
"Epi-TME","HRA000437_HCC-2T","Boundary",0.295962214673103
"Epi-TME","HRA000437_HCC-2T","Normal",0.215543051827379
"Epi-TME","HRA000437_HCC-3T","Malignant",0.307692307692307
"Epi-TME","HRA000437_HCC-3T","Boundary",0.515406162464985
"Epi-TME","HRA000437_HCC-3T","Normal",0.173228167945853
"Epi-TME","HRA000437_HCC-4T","Malignant",0.406467375069346
"Epi-TME","HRA000437_HCC-4T","Boundary",0.269658948559421
"Epi-TME","HRA000437_HCC-4T","Normal",0.123439475005627
"Epi-TME","Parent_Visium_Human_BreastCancer_201027","Malignant",0.354554698591765
"Epi-TME","Parent_Visium_Human_BreastCancer_201027","Boundary",0.369507575757575
"Epi-TME","Parent_Visium_Human_BreastCancer_201027","Normal",0.191063900051821
"Epi-TME","Parent_Visium_Human_ColorectalCancer_201027","Malignant",0.405025231286795
"Epi-TME","Parent_Visium_Human_ColorectalCancer_201027","Boundary",0
"Epi-TME","Parent_Visium_Human_ColorectalCancer_201027","Normal",0.080297277924679
"Epi-TME","Parent_Visium_Human_OvarianCancer_201027","Malignant",0.325490196078431
"Epi-TME","Parent_Visium_Human_OvarianCancer_201027","Boundary",0.276830461283768
"Epi-TME","Parent_Visium_Human_OvarianCancer_201027","Normal",0.114150169683257
"Epi-TME","S16_43398","Malignant",0.362561450106008
"Epi-TME","S16_43398","Boundary",0.4375
"Epi-TME","S16_43398","Normal",0.118986681136112
"Epi-TME","S20_47598","Malignant",0.347517012960734
"Epi-TME","S20_47598","Boundary",0.436243492190628
"Epi-TME","S20_47598","Normal",0.0855575161089648
"Epi-TME","S20_61122","Malignant",0.384977876106194
"Epi-TME","S20_61122","Boundary",0.453634085213032
"Epi-TME","S20_61122","Normal",0.19373236845333
"Epi-TME","S20_63981","Malignant",0.413905561740645
"Epi-TME","S20_63981","Boundary",0.460076045627376
"Epi-TME","S20_63981","Normal",0.186582654183121
"Epi-TME","S21_10267","Malignant",0.183366789338686
"Epi-TME","S21_10267","Boundary",0.515321772880931
"Epi-TME","S21_10267","Normal",0.219435828044634
"Epi-TME","SN048_A121573_Rep1","Malignant",0.299202050206768
"Epi-TME","SN048_A121573_Rep1","Boundary",0.390243902439024
"Epi-TME","SN048_A121573_Rep1","Normal",0.130776334842144
"Epi-TME","SN048_A121573_Rep2","Malignant",0.402097902097902
"Epi-TME","SN048_A121573_Rep2","Boundary",0.353658536585365
"Epi-TME","SN048_A121573_Rep2","Normal",0.111627138880646
"Epi-TME","SN048_A416371_Rep1","Malignant",0.352091121975268
"Epi-TME","SN048_A416371_Rep1","Boundary",0
"Epi-TME","SN048_A416371_Rep1","Normal",0.126148182064531
"Epi-TME","SN048_A416371_Rep2","Malignant",0.571428571428571
"Epi-TME","SN048_A416371_Rep2","Boundary",0
"Epi-TME","SN048_A416371_Rep2","Normal",0.0982242142062863
"Epi-TME","SN123_A551763_Rep1","Malignant",0
"Epi-TME","SN123_A551763_Rep1","Boundary",0
"Epi-TME","SN123_A551763_Rep1","Normal",0.149021329339461
"Epi-TME","SN123_A595688_Rep1","Malignant",0.342629482071713
"Epi-TME","SN123_A595688_Rep1","Boundary",0.236068111455108
"Epi-TME","SN123_A595688_Rep1","Normal",0.190103050709111
"Epi-TME","SN123_A938797_Rep1_X","Malignant",0
"Epi-TME","SN123_A938797_Rep1_X","Boundary",0.355697151424287
"Epi-TME","SN123_A938797_Rep1_X","Normal",0.220348676845196
"Epi-TME","SN124_A595688_Rep2","Malignant",0.297709923664122
"Epi-TME","SN124_A595688_Rep2","Boundary",0.888888888888888
"Epi-TME","SN124_A595688_Rep2","Normal",0.78235294117647
"Epi-TME","SN124_A938797_Rep2","Malignant",0.427419354838709
"Epi-TME","SN124_A938797_Rep2","Boundary",0.39763687956459
"Epi-TME","SN124_A938797_Rep2","Normal",0.230587121212121
"Epi-TME","SN84_A120838_Rep1","Malignant",0.903225806451612
"Epi-TME","SN84_A120838_Rep1","Boundary",0
"Epi-TME","SN84_A120838_Rep1","Normal",0.454976303317535
"Epi-TME","SN84_A120838_Rep2","Malignant",0.598837209302325
"Epi-TME","SN84_A120838_Rep2","Boundary",0.378787878787878
"Epi-TME","SN84_A120838_Rep2","Normal",0.38225802427035
"Epi-TME","V10F24-015_A1","Malignant",1
"Epi-TME","V10F24-015_A1","Boundary",0.531914893617021
"Epi-TME","V10F24-015_A1","Normal",0.137672214700963
"Epi-TME","V10F24-015_B1","Malignant",0.419642857142857
"Epi-TME","V10F24-015_B1","Boundary",0.389676989676989
"Epi-TME","V10F24-015_B1","Normal",0.214297027290448
"Epi-TME","V10F24-015_C1","Malignant",0.441957914301835
"Epi-TME","V10F24-015_C1","Boundary",0.419811320754717
"Epi-TME","V10F24-015_C1","Normal",0.261124620980883
"Epi-TME","V10F24-015_D1","Malignant",0
"Epi-TME","V10F24-015_D1","Boundary",0.656565656565656
"Epi-TME","V10F24-015_D1","Normal",0.173801987894941
"Epi-TME","V11A20-405_C1","Malignant",0.253924495171202
"Epi-TME","V11A20-405_C1","Boundary",0.490737564322469
"Epi-TME","V11A20-405_C1","Normal",0.172014455957364
"Epi-TME","V11A20-405_D1","Malignant",0.364221771321148
"Epi-TME","V11A20-405_D1","Boundary",0.431776249580677
"Epi-TME","V11A20-405_D1","Normal",0.182560430400848
"Epi-TME","V11M22-349_C1","Malignant",0.29804467748102
"Epi-TME","V11M22-349_C1","Boundary",0.551136363636363
"Epi-TME","V11M22-349_C1","Normal",0.099356691829274
"Epi-TME","V11M22-349_D1","Malignant",0.545454545454545
"Epi-TME","V11M22-349_D1","Boundary",0.368421052631578
"Epi-TME","V11M22-349_D1","Normal",0.2974311428217
"Epi-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Malignant",0.270072992700729
"Epi-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Boundary",0.306274509803921
"Epi-TME","V1_Breast_Cancer_Block_A_Section_2_200623","Normal",0.0889163406766865
"Epi-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Malignant",0.378277153558052
"Epi-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Boundary",0.410958904109589
"Epi-TME","V1_Human_Invasive_Ductal_Carcinoma_210511","Normal",0.0789193316275238
"Epi-TME","Visium_FFPE_Human_Breast_Cancer_210609","Malignant",0.458781362007168
"Epi-TME","Visium_FFPE_Human_Breast_Cancer_210609","Boundary",0.407142857142857
"Epi-TME","Visium_FFPE_Human_Breast_Cancer_210609","Normal",0.235115834543925
"Epi-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Malignant",0.410271436562691
"Epi-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Boundary",0.370796317234695
"Epi-TME","Visium_FFPE_Human_Intestinal_Cancer_220329","Normal",0.153846153846153
"Epi-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Malignant",0.281179117126548
"Epi-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Boundary",0.367772961549244
"Epi-TME","Visium_FFPE_Human_Ovarian_Cancer_220329","Normal",0.153824754601669
"Epi-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Malignant",0.373611111111111
"Epi-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Boundary",0.55813953488372
"Epi-TME","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009","Normal",0.117748014537622
"Epi-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Malignant",0.330282832925903
"Epi-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Boundary",0.471198156682027
"Epi-TME","Visium_FFPE_Human_Prostate_Cancer_210609","Normal",0.14739945905201
"Epi-TME","Visium_FFPE_Human_Prostate_IF_220713","Malignant",0.481818181818181
"Epi-TME","Visium_FFPE_Human_Prostate_IF_220713","Boundary",0.0987654320987654
"Epi-TME","Visium_FFPE_Human_Prostate_IF_220713","Normal",0.1661487342305
"Epi-TME","Visium_Human_Breast_Cancer_220702","Malignant",0.438429316671333
"Epi-TME","Visium_Human_Breast_Cancer_220702","Boundary",0.307515878616796
"Epi-TME","Visium_Human_Breast_Cancer_220702","Normal",0.0843784822717312
"Epi-TME","WSSKNKCLsp12140270","Malignant",0.396551724137931
"Epi-TME","WSSKNKCLsp12140270","Boundary",0
"Epi-TME","WSSKNKCLsp12140270","Normal",0.116921090605301
"Epi-TME","WSSKNKCLsp12140271","Malignant",0.352112676056338
"Epi-TME","WSSKNKCLsp12140271","Boundary",0.578571428571428
"Epi-TME","WSSKNKCLsp12140271","Normal",0.160066278667172
"Epi-TME","WSSKNKCLsp12140272","Malignant",0
"Epi-TME","WSSKNKCLsp12140272","Boundary",0.488372093023255
"Epi-TME","WSSKNKCLsp12140272","Normal",0.15325836428498
"Epi-TME","WSSKNKCLsp12140273","Malignant",0
"Epi-TME","WSSKNKCLsp12140273","Boundary",0
"Epi-TME","WSSKNKCLsp12140273","Normal",0.155266456938761
"Epi-TME","WSSKNKCLsp12887267","Malignant",0.375
"Epi-TME","WSSKNKCLsp12887267","Boundary",0
"Epi-TME","WSSKNKCLsp12887267","Normal",0.130053937572895
"Epi-TME","WSSKNKCLsp12887268","Malignant",0
"Epi-TME","WSSKNKCLsp12887268","Boundary",0
"Epi-TME","WSSKNKCLsp12887268","Normal",0.143315748578906
"Epi-TME","WSSKNKCLsp12887269","Malignant",0.649484536082474
"Epi-TME","WSSKNKCLsp12887269","Boundary",0
"Epi-TME","WSSKNKCLsp12887269","Normal",0.146195154279476
"Epi-TME","Zenodo10119273_Tumor2","Malignant",0.37786559196064
"Epi-TME","Zenodo10119273_Tumor2","Boundary",0.193798449612403
"Epi-TME","Zenodo10119273_Tumor2","Normal",0.0674501964568828
"Epi-TME","scCRLM_Atlas_ST-colon1","Malignant",0.267661691542288
"Epi-TME","scCRLM_Atlas_ST-colon1","Boundary",0.335724010502771
"Epi-TME","scCRLM_Atlas_ST-colon1","Normal",0.260301172392968
"Epi-TME","scCRLM_Atlas_ST-colon2","Malignant",0
"Epi-TME","scCRLM_Atlas_ST-colon2","Boundary",0.489583333333333
"Epi-TME","scCRLM_Atlas_ST-colon2","Normal",0.0615643764546429
"Epi-TME","scCRLM_Atlas_ST-colon3","Malignant",0.360576923076923
"Epi-TME","scCRLM_Atlas_ST-colon3","Boundary",0
"Epi-TME","scCRLM_Atlas_ST-colon3","Normal",0.117508975421154
"Epi-TME","scCRLM_Atlas_ST-colon4","Malignant",0.336927755594762
"Epi-TME","scCRLM_Atlas_ST-colon4","Boundary",0.333333333333333
"Epi-TME","scCRLM_Atlas_ST-colon4","Normal",0.117016671541386
"TME-TME","01_034_C1d1","Malignant",0
"TME-TME","01_034_C1d1","Boundary",0.56
"TME-TME","01_034_C1d1","Normal",0.437956204379562
"TME-TME","01_034_C3d1","Malignant",0.466114380975062
"TME-TME","01_034_C3d1","Boundary",0.75
"TME-TME","01_034_C3d1","Normal",0.725806451612903
"TME-TME","01_039_C1d1","Malignant",0.419400352733686
"TME-TME","01_039_C1d1","Boundary",0.493333333333333
"TME-TME","01_039_C1d1","Normal",0.247076082831896
"TME-TME","01_039_C3d1","Malignant",0.325834175935288
"TME-TME","01_039_C3d1","Boundary",0.457142857142857
"TME-TME","01_039_C3d1","Normal",0.358185072112854
"TME-TME","1142243F","Malignant",0.545893719806763
"TME-TME","1142243F","Boundary",0.675032574300428
"TME-TME","1142243F","Normal",0.254793793760339
"TME-TME","1160920F","Malignant",0.417496833885527
"TME-TME","1160920F","Boundary",0.511665709602938
"TME-TME","1160920F","Normal",0.348064821603128
"TME-TME","A_955_OvarianTumor","Malignant",0.470588235294117
"TME-TME","A_955_OvarianTumor","Boundary",0.468366938510031
"TME-TME","A_955_OvarianTumor","Normal",0.318803254179512
"TME-TME","A_GTFB1154_OvarianCancerTumor","Malignant",0
"TME-TME","A_GTFB1154_OvarianCancerTumor","Boundary",0.455445544554455
"TME-TME","A_GTFB1154_OvarianCancerTumor","Normal",0.302706611570247
"TME-TME","Ajou_Visium_P1","Malignant",0.515379766782225
"TME-TME","Ajou_Visium_P1","Boundary",0.834848610077967
"TME-TME","Ajou_Visium_P1","Normal",0.417918298490314
"TME-TME","Ajou_Visium_P2","Malignant",0.44977478806475
"TME-TME","Ajou_Visium_P2","Boundary",0.505
"TME-TME","Ajou_Visium_P2","Normal",0.145496230607772
"TME-TME","Ajou_Visium_P4","Malignant",0.622356495468278
"TME-TME","Ajou_Visium_P4","Boundary",0.43339670468948
"TME-TME","Ajou_Visium_P4","Normal",0.372799143091219
"TME-TME","B_GTFB1191_OvarianCancerTumor","Malignant",0.523644308006159
"TME-TME","B_GTFB1191_OvarianCancerTumor","Boundary",0.460465116279069
"TME-TME","B_GTFB1191_OvarianCancerTumor","Normal",0.268113808122803
"TME-TME","CID4290","Malignant",0.578947368421052
"TME-TME","CID4290","Boundary",0.835820895522388
"TME-TME","CID4290","Normal",0.320515348174922
"TME-TME","CID4465","Malignant",0.545454545454545
"TME-TME","CID4465","Boundary",0.482617089138828
"TME-TME","CID4465","Normal",0.282592991399402
"TME-TME","CID44971","Malignant",0.385416666666666
"TME-TME","CID44971","Boundary",0.462809917355371
"TME-TME","CID44971","Normal",0.246844374041249
"TME-TME","CID4535","Malignant",0.385826771653543
"TME-TME","CID4535","Boundary",0.619718309859154
"TME-TME","CID4535","Normal",0.294841557813255
"TME-TME","C_GTFB1170_SmallCellOvarianCancer","Malignant",0.426470588235294
"TME-TME","C_GTFB1170_SmallCellOvarianCancer","Boundary",0.245283018867924
"TME-TME","C_GTFB1170_SmallCellOvarianCancer","Normal",0.309287551051278
"TME-TME","Colon_10x_Visium_SampleP2_CRC","Malignant",0.300497561700126
"TME-TME","Colon_10x_Visium_SampleP2_CRC","Boundary",0.492592592592592
"TME-TME","Colon_10x_Visium_SampleP2_CRC","Normal",0.167350497709129
"TME-TME","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214","Malignant",0.190628576326044
"TME-TME","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214","Boundary",0.505607966457023
"TME-TME","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214","Normal",0.281492505418689
"TME-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Malignant",0.221970839617898
"TME-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Boundary",0.538961038961039
"TME-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Normal",0.260470248490519
"TME-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Malignant",0.358879587692919
"TME-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Boundary",0.525344095157179
"TME-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Normal",0.378002127085416
"TME-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Malignant",0.527112689502425
"TME-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Boundary",0.538461538461538
"TME-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Normal",0.442031099983056
"TME-TME","D_GTFB1170_SmallCellOvarianCancer","Malignant",0.367143733387855
"TME-TME","D_GTFB1170_SmallCellOvarianCancer","Boundary",0.46875
"TME-TME","D_GTFB1170_SmallCellOvarianCancer","Normal",0.33795397926313
"TME-TME","D_GTFB_1230_OvarianTumor","Malignant",0
"TME-TME","D_GTFB_1230_OvarianTumor","Boundary",0.743589743589743
"TME-TME","D_GTFB_1230_OvarianTumor","Normal",0.304193757125689
"TME-TME","E_MTAB_13530_P10_T1","Malignant",0.392314990512333
"TME-TME","E_MTAB_13530_P10_T1","Boundary",0.533774743558955
"TME-TME","E_MTAB_13530_P10_T1","Normal",0.447978776263486
"TME-TME","E_MTAB_13530_P10_T2","Malignant",0.566037735849056
"TME-TME","E_MTAB_13530_P10_T2","Boundary",0.489130229304901
"TME-TME","E_MTAB_13530_P10_T2","Normal",0.29388286768758
"TME-TME","E_MTAB_13530_P10_T3","Malignant",0.704545454545454
"TME-TME","E_MTAB_13530_P10_T3","Boundary",0
"TME-TME","E_MTAB_13530_P10_T3","Normal",0.236895676924346
"TME-TME","E_MTAB_13530_P10_T4","Malignant",0.485294117647058
"TME-TME","E_MTAB_13530_P10_T4","Boundary",0.495049504950495
"TME-TME","E_MTAB_13530_P10_T4","Normal",0.272295714328349
"TME-TME","E_MTAB_13530_P11_T1","Malignant",0.516611479028697
"TME-TME","E_MTAB_13530_P11_T1","Boundary",0.446705226192935
"TME-TME","E_MTAB_13530_P11_T1","Normal",0.385726346675524
"TME-TME","E_MTAB_13530_P11_T2","Malignant",1
"TME-TME","E_MTAB_13530_P11_T2","Boundary",0.531390765765765
"TME-TME","E_MTAB_13530_P11_T2","Normal",0.375839194973591
"TME-TME","E_MTAB_13530_P11_T3","Malignant",0
"TME-TME","E_MTAB_13530_P11_T3","Boundary",0.63076923076923
"TME-TME","E_MTAB_13530_P11_T3","Normal",0.35615444704832
"TME-TME","E_MTAB_13530_P11_T4","Malignant",0.666666666666666
"TME-TME","E_MTAB_13530_P11_T4","Boundary",0.44
"TME-TME","E_MTAB_13530_P11_T4","Normal",0.32515365835908
"TME-TME","E_MTAB_13530_P15_T1","Malignant",0.59656652360515
"TME-TME","E_MTAB_13530_P15_T1","Boundary",0.443010215411947
"TME-TME","E_MTAB_13530_P15_T1","Normal",0.447141619212676
"TME-TME","E_MTAB_13530_P15_T2","Malignant",0.630871204524487
"TME-TME","E_MTAB_13530_P15_T2","Boundary",0.484430936754176
"TME-TME","E_MTAB_13530_P15_T2","Normal",0.441503672397734
"TME-TME","E_MTAB_13530_P16_T1","Malignant",0.622857142857142
"TME-TME","E_MTAB_13530_P16_T1","Boundary",0.205673758865248
"TME-TME","E_MTAB_13530_P16_T1","Normal",0.245821012844014
"TME-TME","E_MTAB_13530_P16_T2","Malignant",0.454545454545454
"TME-TME","E_MTAB_13530_P16_T2","Boundary",0.32
"TME-TME","E_MTAB_13530_P16_T2","Normal",0.251362407935376
"TME-TME","E_MTAB_13530_P17_T1","Malignant",0.501098821658353
"TME-TME","E_MTAB_13530_P17_T1","Boundary",0.54408331301969
"TME-TME","E_MTAB_13530_P17_T1","Normal",0.486433211680111
"TME-TME","E_MTAB_13530_P17_T2","Malignant",0.531024083500876
"TME-TME","E_MTAB_13530_P17_T2","Boundary",0.561357808857808
"TME-TME","E_MTAB_13530_P17_T2","Normal",0.401432782263232
"TME-TME","E_MTAB_13530_P19_T1","Malignant",0.483097251585623
"TME-TME","E_MTAB_13530_P19_T1","Boundary",0.57887104622871
"TME-TME","E_MTAB_13530_P19_T1","Normal",0.511656108597285
"TME-TME","E_MTAB_13530_P19_T2","Malignant",0.561496509945463
"TME-TME","E_MTAB_13530_P19_T2","Boundary",0.574055608820709
"TME-TME","E_MTAB_13530_P19_T2","Normal",0.792873051224944
"TME-TME","E_MTAB_13530_P24_T1","Malignant",0.409090909090909
"TME-TME","E_MTAB_13530_P24_T1","Boundary",0
"TME-TME","E_MTAB_13530_P24_T1","Normal",0.293765159347684
"TME-TME","E_MTAB_13530_P24_T2","Malignant",0.572139303482587
"TME-TME","E_MTAB_13530_P24_T2","Boundary",0.587121212121212
