anchor,partner,sample_id,Malignant,Boundary,Normal
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5494479_P210325T1,,0.0,0.332544378698224
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5494480_P210325T3,0.0,1.0,0.42829457364341
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5494481_P210325T5,0.0,1.0,0.379113018597997
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5494482_P210325T6,0.0,0.0,0.394329896907216
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924030_ffpe_c_2,0.772200772200772,0.97452229299363,0.807550644567219
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924031_ffpe_c_3,0.579872204472843,0.877358490566037,0.717219589257504
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924032_ffpe_c_4,0.655256723716381,0.508771929824561,0.596317280453257
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924033_ffpe_c_7,0.47144754316069,0.871186440677966,0.781990521327014
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924034_ffpe_c_10,1.0,1.0,0.698770491803278
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924035_ffpe_c_20,0.699059561128526,0.859188544152744,0.712871287128712
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924036_ffpe_c_21,0.914209115281501,0.978947368421052,0.54360465116279
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924037_ffpe_c_34,0.904109589041095,1.0,0.520072992700729
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924038_ffpe_c_36,0.851851851851851,0.795620437956204,0.671641791044776
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924039_ffpe_c_39,0.627669452181987,0.861842105263157,0.717465753424657
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924040_ffpe_c_45,0.76297335203366,0.681318681318681,0.613843351548269
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924041_ffpe_c_51,0.626349892008639,1.0,0.688768606224627
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924042_frozen_a_1,0.987012987012987,1.0,0.786743515850144
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924043_frozen_a_3,0.63695652173913,1.0,0.863013698630137
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924044_frozen_a_15,0.735985533453887,0.982658959537572,0.756756756756756
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924045_frozen_a_17,1.0,1.0,0.515950069348127
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924046_frozen_b_1,0.802197802197802,0.0,0.905594405594405
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924048_frozen_b_13,0.89090909090909,1.0,0.892086330935251
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924049_frozen_b_18,0.695238095238095,0.0,0.80590717299578
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924050_frozen_c_2,0.276923076923076,0.0,0.942367601246106
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924051_frozen_c_5,1.0,1.0,0.580952380952381
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924052_frozen_c_23,0.738532110091743,0.786885245901639,0.776034236804565
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM5924053_frozen_c_57,,0.0,0.772455089820359
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6030901_patient_1,0.871287128712871,0.792134831460674,0.766381766381766
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6030902_patient_2,1.0,0.918918918918919,0.808102345415778
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6177599_NYU_BRCA0_Vis,0.98019801980198,0.985294117647058,0.697928026172301
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6177603_NYU_BRCA2_Vis,0.526315789473684,0.401360544217687,0.702213279678068
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6177607_NYU_GIST1_Vis,1.0,0.959259259259259,0.704180064308681
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6177609_NYU_GIST2_Vis,,,0.555886736214605
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6177612_NYU_LIHC1_Vis,0.46031746031746,1.0,0.768382352941176
