panel,global_anno,gene,celltype,median_pearson_r,row_zscore,is_designated
f,Fibroblast,GPM6B,IL6+ iCAF,0.0217036142145068,-0.6987087152341611,False
f,Fibroblast,GPM6B,Pl16+ iCAF,0.0248234727405166,-0.4022169331065769,False
f,Fibroblast,GPM6B,myoCAF,0.0422534844843143,1.2542220372312312,False
f,Fibroblast,GPM6B,pnCAF,0.0530683611349902,2.2820000678427474,True
f,Fibroblast,GPM6B,vCAF,0.0352210548393643,0.5859040411633767,False
f,Fibroblast,GPM6B,mCAF,0.0185478914574701,-0.9986088088871405,False
f,Fibroblast,GPM6B,cyc mCAF,0.0293592412340339,0.028834049734325632,False
f,Fibroblast,GPM6B,CXCL14+ mCAF,0.0335178284703343,0.42404009210595905,False
f,Fibroblast,GPM6B,ISG15 + mCAF,0.0115110833346132,-1.6673429080272342,False
f,Fibroblast,GPM6B,tCAF,0.0181752998614202,-1.0340175767519717,False
f,Fibroblast,GPM6B,HSP+ tCAF,0.0307883812674522,0.1646505529140393,False
f,Fibroblast,COL18A1,apCAF,0.18711341853722202,0.09783854771232091,False
f,Fibroblast,COL18A1,iCAF,0.1667018535242505,-0.5336398286788919,False
f,Fibroblast,COL18A1,IL6+ iCAF,0.15446740325535402,-0.9121404868563537,False
f,Fibroblast,COL18A1,Pl16+ iCAF,0.189359396333021,0.16732299983544535,False
f,Fibroblast,COL18A1,myoCAF,0.2604482533413015,2.366619132913326,False
f,Fibroblast,COL18A1,pnCAF,0.199906551747976,0.4936233385281889,False
f,Fibroblast,COL18A1,vCAF,0.220945026484885,1.1444965988670224,True
f,Fibroblast,COL18A1,mCAF,0.175572432150925,-0.2592082216334148,False
f,Fibroblast,COL18A1,cyc mCAF,0.181114782112539,-0.08774296882561931,False
f,Fibroblast,COL18A1,CXCL14+ mCAF,0.1952186470305075,0.3485923005954073,False
f,Fibroblast,COL18A1,ISG15 + mCAF,0.13326406119378,-1.5681142943817092,False
f,Fibroblast,COL18A1,tCAF,0.13812229079739602,-1.4178138671348255,False
f,Fibroblast,COL18A1,HSP+ tCAF,0.1891280815589425,0.1601667490591052,False
f,Fibroblast,POSTN,apCAF,0.2952817344641515,0.7791356068651681,False
f,Fibroblast,POSTN,iCAF,0.118099737496235,-1.4859675576883724,False
f,Fibroblast,POSTN,IL6+ iCAF,0.132577478333013,-1.3008834230349515,False
f,Fibroblast,POSTN,Pl16+ iCAF,0.20388017450281198,-0.38934632841321865,False
f,Fibroblast,POSTN,myoCAF,0.2094185461632545,-0.3185435189335761,False
f,Fibroblast,POSTN,pnCAF,0.15234133099890151,-1.0482213807091711,False
f,Fibroblast,POSTN,vCAF,0.17299674882169752,-0.7841615265691211,False
f,Fibroblast,POSTN,mCAF,0.4143526079724595,2.301343376307232,True
f,Fibroblast,POSTN,cyc mCAF,0.27204475987722754,0.48207300698363226,False
f,Fibroblast,POSTN,CXCL14+ mCAF,0.264349524501002,0.38369674810317145,False
f,Fibroblast,POSTN,ISG15 + mCAF,0.299902870224548,0.8382124285165291,False
f,Fibroblast,POSTN,tCAF,0.256285893132705,0.2806108971550634,False
f,Fibroblast,POSTN,HSP+ tCAF,0.254834144386865,0.2620516714176189,False
f,Fibroblast,TOP2A,apCAF,-0.09185250280975041,-0.8530243428641289,False
f,Fibroblast,TOP2A,iCAF,-0.09041723744022424,-0.8051962060668774,False
f,Fibroblast,TOP2A,IL6+ iCAF,-0.09012512628442171,-0.7954620254642064,False
f,Fibroblast,TOP2A,Pl16+ iCAF,-0.09373953731123424,-0.9159070307589104,False
f,Fibroblast,TOP2A,myoCAF,-0.0554103243845428,0.3613583991134708,False
f,Fibroblast,TOP2A,pnCAF,-0.08227433604374565,-0.5338458271150854,False
f,Fibroblast,TOP2A,vCAF,-0.07472457679443495,-0.28226104995185136,False
f,Fibroblast,TOP2A,mCAF,-0.0620714520750357,0.13938597981791379,False
f,Fibroblast,TOP2A,cyc mCAF,0.0186349012762548,2.8288081525044753,True
f,Fibroblast,TOP2A,CXCL14+ mCAF,-0.06122966351249995,0.167437362773397,False
f,Fibroblast,TOP2A,ISG15 + mCAF,-0.040454441382112405,0.8597415088516238,False
f,Fibroblast,TOP2A,tCAF,-0.04921443322310365,0.5678274858357578,False
f,Fibroblast,TOP2A,HSP+ tCAF,-0.0884266391967882,-0.738862406675578,False
f,Fibroblast,CXCL14,apCAF,0.054443526765731,0.8889775824562058,False
f,Fibroblast,CXCL14,iCAF,0.0467946778692443,0.3569651244569208,False
f,Fibroblast,CXCL14,IL6+ iCAF,0.045539520607668,0.2696631906700502,False
f,Fibroblast,CXCL14,Pl16+ iCAF,0.062280921896424,1.4341042942293731,False
f,Fibroblast,CXCL14,myoCAF,0.0297637437695506,-0.8276143116153062,False
f,Fibroblast,CXCL14,pnCAF,0.041734867624751,0.005032157599739134,False
f,Fibroblast,CXCL14,vCAF,0.0401796605914989,-0.10313961146714211,False
f,Fibroblast,CXCL14,mCAF,0.0477514059958437,0.42350994566563765,False
f,Fibroblast,CXCL14,cyc mCAF,0.0267053035433771,-1.0403428312122658,False
f,Fibroblast,CXCL14,CXCL14+ mCAF,0.0633655671918345,1.5095463401473874,True
f,Fibroblast,CXCL14,ISG15 + mCAF,0.0163423526407728,-1.7611335091864089,False
f,Fibroblast,CXCL14,tCAF,0.0191678172493728,-1.5646095103789905,False
f,Fibroblast,CXCL14,HSP+ tCAF,0.0475433850801166,0.4090411386348084,False
f,Fibroblast,ISG15,apCAF,0.04452279522833305,0.23631105369119565,False
f,Fibroblast,ISG15,iCAF,0.0042260038622481,-1.4457513003491766,False
f,Fibroblast,ISG15,IL6+ iCAF,0.01420120275729015,-1.0293681103580994,False
f,Fibroblast,ISG15,Pl16+ iCAF,0.016715979571578297,-0.9243966904328946,False
f,Fibroblast,ISG15,myoCAF,0.0466580187529904,0.3254392196451309,False
f,Fibroblast,ISG15,pnCAF,0.01094435249673135,-1.1653150438562137,False
f,Fibroblast,ISG15,vCAF,0.03350126284792105,-0.22374802477257813,False
f,Fibroblast,ISG15,mCAF,0.03688309081420805,-0.08258429145559128,False
f,Fibroblast,ISG15,cyc mCAF,0.0538224471690608,0.6244956685174257,False
f,Fibroblast,ISG15,CXCL14+ mCAF,0.052276169057681246,0.5599511697656658,False
f,Fibroblast,ISG15,ISG15 + mCAF,0.0936248853234013,2.28592280821728,True
f,Fibroblast,ISG15,tCAF,0.06698397377863155,1.1738820509352585,False
f,Fibroblast,ISG15,HSP+ tCAF,0.030839892966492297,-0.334838509547399,False
f,Fibroblast,NDRG1,apCAF,-0.0703020821802536,-0.7401535935036636,False
f,Fibroblast,NDRG1,iCAF,-0.08052275898215425,-1.2718690201959726,False
f,Fibroblast,NDRG1,IL6+ iCAF,-0.0740019265246505,-0.9326324628002924,False
f,Fibroblast,NDRG1,Pl16+ iCAF,-0.07046395463298194,-0.7485747657939537,False
f,Fibroblast,NDRG1,myoCAF,-0.060690126609214995,-0.24010597856960164,False
f,Fibroblast,NDRG1,pnCAF,-0.057821186437701455,-0.09085365633910582,False
f,Fibroblast,NDRG1,vCAF,-0.0684936733280573,-0.64607382724974,False
f,Fibroblast,NDRG1,mCAF,-0.06313658058355251,-0.36737908817483506,False
f,Fibroblast,NDRG1,cyc mCAF,-0.02389402661529455,1.6741560989908542,False
f,Fibroblast,NDRG1,CXCL14+ mCAF,-0.0444399484282757,0.6052852408942015,False
f,Fibroblast,NDRG1,ISG15 + mCAF,-0.04734275014401735,0.45427132246154794,False
f,Fibroblast,NDRG1,tCAF,-0.01136514784053705,2.3259522816524143,True
f,Fibroblast,NDRG1,HSP+ tCAF,-0.0564981093884529,-0.02202255137185223,False
f,Fibroblast,PDPN,apCAF,0.142667953053837,1.1349381959031752,False
f,Fibroblast,PDPN,iCAF,0.0744990576970911,-1.4466723167362798,False
f,Fibroblast,PDPN,IL6+ iCAF,0.103147814763111,-0.3617210053113418,False
f,Fibroblast,PDPN,Pl16+ iCAF,0.121127962550605,0.31920155187678956,False
f,Fibroblast,PDPN,myoCAF,0.0747215939417304,-1.4382446914154114,False
f,Fibroblast,PDPN,pnCAF,0.0901097690173939,-0.8554822109942283,False
f,Fibroblast,PDPN,vCAF,0.0799028562110373,-1.2420261510799013,False
f,Fibroblast,PDPN,mCAF,0.152057038106042,1.4905103457523028,False
f,Fibroblast,PDPN,cyc mCAF,0.106650556957461,-0.22906936082338505,False
f,Fibroblast,PDPN,CXCL14+ mCAF,0.107962826047121,-0.17937268230822126,False
f,Fibroblast,PDPN,ISG15 + mCAF,0.135476994976795,0.8626108702146836,False
f,Fibroblast,PDPN,tCAF,0.144310475175497,1.1971418205083477,False
f,Fibroblast,PDPN,HSP+ tCAF,0.132455531480534,0.7481856344134719,True
g,Epithelial,TOP2A,Epi_Cycle,0.237411278418966,3.4489841203417186,True
g,Epithelial,TOP2A,Epi_Luminal,0.0505096357804008,0.9813139176252079,False
g,Epithelial,TOP2A,Epi_Hormonal,-0.0291432557383819,-0.07034653964117045,False
g,Epithelial,TOP2A,Epi_Xenobiotic,-0.06667714056321986,-0.5659079903960961,False
g,Epithelial,TOP2A,Epi_TNFinfla,-0.0264908327722918,-0.035326488313537366,False
g,Epithelial,TOP2A,Epi_Interferon,-0.017808799204343,0.07930276390787173,False
g,Epithelial,TOP2A,Epi_Glandular,-0.0575347851266686,-0.44520108929598906,False
g,Epithelial,TOP2A,Epi_Squamous,-0.052660242395131,-0.3808422977911697,False
g,Epithelial,TOP2A,Epi_Hypox-Stress,0.016612735507906,0.5337717259889049,False
g,Epithelial,TOP2A,Epi_cEMT,-0.023101017415719002,0.009429385578389111,False
g,Epithelial,TOP2A,Epi_ER-Stress,-0.07161313040169705,-0.6310780706231404,False
g,Epithelial,TOP2A,Epi_Basal,-0.06689879575488125,-0.5688345131597188,False
g,Epithelial,TOP2A,Epi_Hypox-Adapt,-0.08464100502089515,-0.8030856439578028,False
g,Epithelial,TOP2A,Epi_Ciliated,-0.0642818836040267,-0.5342833126104622,False
g,Epithelial,TOP2A,Epi_Oxphos-Ion,-0.0569396051559338,-0.43734290325598635,False
g,Epithelial,TOP2A,Epi_Oxphos-Metal,-0.06778636025729509,-0.5805530643970187,False
g,Epithelial,ESR1,Epi_Cycle,-0.0113821486215037,-2.513128038708125,False
g,Epithelial,ESR1,Epi_Luminal,0.0061933014067027,0.34933395902398096,True
g,Epithelial,ESR1,Epi_Hormonal,0.0099626215169387,0.9632320700551117,False
g,Epithelial,ESR1,Epi_Xenobiotic,0.0046691061531932,0.10109274851201065,False
g,Epithelial,ESR1,Epi_TNFinfla,0.0039727856334925,-0.012314932240715459,False
g,Epithelial,ESR1,Epi_Interferon,-0.0001504470621904,-0.6838537480466903,False
g,Epithelial,ESR1,Epi_Glandular,-0.0057834640070371,-1.6012866963539718,False
g,Epithelial,ESR1,Epi_Squamous,-0.0022681722981328,-1.028761445988693,False
g,Epithelial,ESR1,Epi_Hypox-Stress,0.004931253974562,0.1437879953052464,False
g,Epithelial,ESR1,Epi_cEMT,0.0101921069922492,1.0006076963436885,False
g,Epithelial,ESR1,Epi_ER-Stress,0.0099180203783375,0.9559680134251748,False
g,Epithelial,ESR1,Epi_Basal,0.0056220068961204,0.25628889767816443,False
g,Epithelial,ESR1,Epi_Hypox-Adapt,0.0079643034076533,0.6377718606135743,False
g,Epithelial,ESR1,Epi_Ciliated,0.012239847278569,1.334117150804791,False
g,Epithelial,ESR1,Epi_Oxphos-Ion,0.0068821186014144,0.46151959524281594,False
g,Epithelial,ESR1,Epi_Oxphos-Metal,0.00181114424179,-0.36437512566636304,False
g,Epithelial,MLPH,Epi_Cycle,0.013627347767664801,-0.5621190809730873,False
g,Epithelial,MLPH,Epi_Luminal,0.03557001378482185,0.3210946446653866,False
g,Epithelial,MLPH,Epi_Hormonal,0.08481073719197535,2.3030818261482833,True
g,Epithelial,MLPH,Epi_Xenobiotic,0.03910686147733615,0.46345621664022724,False
g,Epithelial,MLPH,Epi_TNFinfla,0.02390946026469265,-0.1482540164985528,False
g,Epithelial,MLPH,Epi_Interferon,0.0109479065092204,-0.6699692070539258,False
g,Epithelial,MLPH,Epi_Glandular,0.047009917430139395,0.7815619329896861,False
g,Epithelial,MLPH,Epi_Squamous,0.0039455740972763,-0.9518199216788698,False
g,Epithelial,MLPH,Epi_Hypox-Stress,0.0647479523519413,1.4955351528591563,False
g,Epithelial,MLPH,Epi_cEMT,0.047004215379172,0.7813324198724216,False
g,Epithelial,MLPH,Epi_ER-Stress,0.040538425558694,0.5210780682783857,False
g,Epithelial,MLPH,Epi_Basal,-0.0088820053890027,-1.4681425171256384,False
g,Epithelial,MLPH,Epi_Hypox-Adapt,6.842808536904998e-05,-1.107878833177748,False
g,Epithelial,MLPH,Epi_Ciliated,0.014351145324186049,-0.5329855228173321,False
g,Epithelial,MLPH,Epi_Oxphos-Ion,0.02524023146753055,-0.09468917660572299,False
g,Epithelial,MLPH,Epi_Oxphos-Metal,-0.0005130025930118,-1.1312819855226695,False
g,Epithelial,AKR1C2,Epi_Cycle,0.004043389647521101,0.2601492989714559,False
g,Epithelial,AKR1C2,Epi_Luminal,0.0016112234403197999,-0.1343171447002312,False
g,Epithelial,AKR1C2,Epi_Hormonal,-0.0066876771184695,-1.4802933284486166,False
g,Epithelial,AKR1C2,Epi_Xenobiotic,0.00085173857697005,-0.25749593576352514,True
g,Epithelial,AKR1C2,Epi_TNFinfla,-0.0041629584315088005,-1.0708160489896432,False
g,Epithelial,AKR1C2,Epi_Interferon,-0.0017441561279849,-0.6785170606265558,False
g,Epithelial,AKR1C2,Epi_Glandular,0.00727256875309115,0.7838811039696449,False
g,Epithelial,AKR1C2,Epi_Squamous,0.01601543779142825,2.201863331840759,False
g,Epithelial,AKR1C2,Epi_Hypox-Stress,0.001916373134323,-0.08482574307457608,False
g,Epithelial,AKR1C2,Epi_cEMT,-0.004671473345323749,-1.1532907043041825,False
g,Epithelial,AKR1C2,Epi_ER-Stress,-0.0041287727807509,-1.0652715709687153,False
g,Epithelial,AKR1C2,Epi_Basal,0.00812651770584515,0.9223807696062506,False
g,Epithelial,AKR1C2,Epi_Hypox-Adapt,0.0045292373446468494,0.33894761986080246,False
g,Epithelial,AKR1C2,Epi_Ciliated,-0.00198713631025125,-0.717925357681878,False
g,Epithelial,AKR1C2,Epi_Oxphos-Ion,0.00643041412857185,0.6472943284556233,False
g,Epithelial,AKR1C2,Epi_Oxphos-Metal,0.011615420415496451,1.4882364418533875,False
g,Epithelial,TNFRSF12A,Epi_Cycle,0.06406265329564664,1.3685298683891196,False
g,Epithelial,TNFRSF12A,Epi_Luminal,0.00085488531454672,-0.16369339221505283,False
g,Epithelial,TNFRSF12A,Epi_Hormonal,-0.046403986421646906,-1.3092985109681305,False
g,Epithelial,TNFRSF12A,Epi_Xenobiotic,-0.02031497541297875,-0.6768732444155677,False
g,Epithelial,TNFRSF12A,Epi_TNFinfla,0.0755345371074988,1.6466204857436872,True
g,Epithelial,TNFRSF12A,Epi_Interferon,0.07400198465522045,1.6094697906554032,False
g,Epithelial,TNFRSF12A,Epi_Glandular,0.0462931105208449,0.9377773257903477,False
g,Epithelial,TNFRSF12A,Epi_Squamous,0.03946585136871365,0.7722773308815545,False
g,Epithelial,TNFRSF12A,Epi_Hypox-Stress,0.0195216133910586,0.2888078726098148,False
g,Epithelial,TNFRSF12A,Epi_cEMT,-0.01139095084987585,-0.4605454345508393,False
g,Epithelial,TNFRSF12A,Epi_ER-Stress,-0.030942371924035948,-0.9344925949165139,False
g,Epithelial,TNFRSF12A,Epi_Basal,0.03286846276237575,0.612349641536496,False
g,Epithelial,TNFRSF12A,Epi_Hypox-Adapt,-0.018594132392408348,-0.6351581864696086,False
g,Epithelial,TNFRSF12A,Epi_Ciliated,-0.025749457586891553,-0.8086108498108061,False
g,Epithelial,TNFRSF12A,Epi_Oxphos-Ion,-0.03418455727308655,-1.0130866026734533,False
g,Epithelial,TNFRSF12A,Epi_Oxphos-Metal,-0.043300779997333796,-1.2340734995864504,False
g,Epithelial,IFIT3,Epi_Cycle,-0.007700379769046299,-0.33936642680997314,False
g,Epithelial,IFIT3,Epi_Luminal,-0.01610029347725605,-0.6874717373048707,False
g,Epithelial,IFIT3,Epi_Hormonal,-0.044961694844134995,-1.8835324866332712,False
g,Epithelial,IFIT3,Epi_Xenobiotic,-0.00258302693421365,-0.12729547473098762,False
g,Epithelial,IFIT3,Epi_TNFinfla,0.0072057395004284,0.2783660234059186,False
g,Epithelial,IFIT3,Epi_Interferon,0.0605962362557092,2.4909501160626184,True
g,Epithelial,IFIT3,Epi_Glandular,0.009883850505254851,0.3893510519739805,False
g,Epithelial,IFIT3,Epi_Squamous,0.02561552883436065,1.0412959361228404,False
g,Epithelial,IFIT3,Epi_Hypox-Stress,-0.02674082905364315,-1.1284318553868058,False
g,Epithelial,IFIT3,Epi_cEMT,-0.025102795520307197,-1.0605492328349018,False
g,Epithelial,IFIT3,Epi_ER-Stress,-0.014462079678323799,-0.6195816442701083,False
g,Epithelial,IFIT3,Epi_Basal,0.0202510833368932,0.8189850850359125,False
g,Epithelial,IFIT3,Epi_Hypox-Adapt,0.01927755093984025,0.7786404089921887,False
g,Epithelial,IFIT3,Epi_Ciliated,0.0038129984846168,0.13776563085860263,False
g,Epithelial,IFIT3,Epi_Oxphos-Ion,-0.009086058159259749,-0.3967910650892784,False
g,Epithelial,IFIT3,Epi_Oxphos-Metal,0.0079127511453519,0.30766567060813454,False
g,Epithelial,ELF3,Epi_Cycle,0.04516004574831925,0.21256288585045807,False
g,Epithelial,ELF3,Epi_Luminal,0.028683739780803602,-0.0474592681402021,False
g,Epithelial,ELF3,Epi_Hormonal,0.0727822676327713,0.6484852125275561,False
g,Epithelial,ELF3,Epi_Xenobiotic,0.0584031156703985,0.4215594639291299,False
g,Epithelial,ELF3,Epi_TNFinfla,0.0740257856486202,0.6681098925768776,False
g,Epithelial,ELF3,Epi_Interferon,0.0487892253833608,0.26983707751593555,False
g,Epithelial,ELF3,Epi_Glandular,0.1677049510935695,2.1465152117708874,True
g,Epithelial,ELF3,Epi_Squamous,0.06843462093002325,0.5798724747774937,False
g,Epithelial,ELF3,Epi_Hypox-Stress,0.08486317951018921,0.8391410995164774,False
g,Epithelial,ELF3,Epi_cEMT,0.0534913680282213,0.3440443216214129,False
g,Epithelial,ELF3,Epi_ER-Stress,0.0175632718649171,-0.22295783114175066,False
g,Epithelial,ELF3,Epi_Basal,-0.0835547674629285,-1.818760339615271,False
g,Epithelial,ELF3,Epi_Hypox-Adapt,-0.06125641041544355,-1.4668570160565069,False
g,Epithelial,ELF3,Epi_Ciliated,0.00630861673990315,-0.4005740804271123,False
g,Epithelial,ELF3,Epi_Oxphos-Ion,0.00845592267238565,-0.36668619834105187,False
g,Epithelial,ELF3,Epi_Oxphos-Metal,-0.08279898555498916,-1.8068329063643338,False
g,Epithelial,CSTA,Epi_Cycle,-0.010279786879413,-0.45115053103964614,False
g,Epithelial,CSTA,Epi_Luminal,-0.0185948954771189,-0.8145484655715657,False
g,Epithelial,CSTA,Epi_Hormonal,-0.0325035692686525,-1.4224038253098659,False
g,Epithelial,CSTA,Epi_Xenobiotic,-0.0002013739374176,-0.010690324964724397,False
g,Epithelial,CSTA,Epi_TNFinfla,0.0095147695916598,0.41393750143029606,False
g,Epithelial,CSTA,Epi_Interferon,0.020629157618302252,0.8996732684390986,False
g,Epithelial,CSTA,Epi_Glandular,0.013530780344647601,0.5894505444104431,False
g,Epithelial,CSTA,Epi_Squamous,0.0661433365308632,2.888794446399918,True
g,Epithelial,CSTA,Epi_Hypox-Stress,-0.0240158806312783,-1.0514635683632758,False
g,Epithelial,CSTA,Epi_cEMT,-0.02738320894448945,-1.1986270286516227,False
g,Epithelial,CSTA,Epi_ER-Stress,-0.010380804450669651,-0.45556533528600635,False
g,Epithelial,CSTA,Epi_Basal,0.00970539930601315,0.42226865473303576,False
g,Epithelial,CSTA,Epi_Hypox-Adapt,0.0138863700120668,0.6049909969688955,False
g,Epithelial,CSTA,Epi_Ciliated,0.00027998017581435,0.01034645266379567,False
g,Epithelial,CSTA,Epi_Oxphos-Ion,-0.00849859850878555,-0.37330666799294204,False
g,Epithelial,CSTA,Epi_Oxphos-Metal,-0.00113987891993225,-0.051706117865833755,False
g,Epithelial,NUPR1,Epi_Cycle,-0.0271559136926929,-2.2427361597210314,False
g,Epithelial,NUPR1,Epi_Luminal,0.030352184743070047,0.378953440322663,False
g,Epithelial,NUPR1,Epi_Hormonal,0.01790831046134335,-0.18834015268485663,False
g,Epithelial,NUPR1,Epi_Xenobiotic,0.036529106675949594,0.6605480753774268,False
g,Epithelial,NUPR1,Epi_TNFinfla,0.0309729780142958,0.40725427633044053,False
g,Epithelial,NUPR1,Epi_Interferon,0.02525930881732965,0.1467784908459256,False
g,Epithelial,NUPR1,Epi_Glandular,0.032917477049481655,0.49590045028689866,False
g,Epithelial,NUPR1,Epi_Squamous,0.04549754205505735,1.0694027306627922,False
g,Epithelial,NUPR1,Epi_Hypox-Stress,0.06906132621966035,2.1436327880349615,True
g,Epithelial,NUPR1,Epi_cEMT,0.02334217384198305,0.05937979460211849,False
g,Epithelial,NUPR1,Epi_ER-Stress,0.00567944019303565,-0.7458321038144436,False
g,Epithelial,NUPR1,Epi_Basal,0.017546212574504297,-0.2048475366872007,False
g,Epithelial,NUPR1,Epi_Hypox-Adapt,0.02268738910195845,0.029529349362526533,False
g,Epithelial,NUPR1,Epi_Ciliated,-0.019202971113343847,-1.8801759739879926,False
g,Epithelial,NUPR1,Epi_Oxphos-Ion,0.0176538943172697,-0.19993852190838693,False
g,Epithelial,NUPR1,Epi_Oxphos-Metal,0.02358590496119095,0.07049105297815605,False
g,Epithelial,MARCKSL1,Epi_Cycle,0.08959682236574565,2.0170384893576716,False
g,Epithelial,MARCKSL1,Epi_Luminal,0.0426472889375861,1.0206870345133003,False
g,Epithelial,MARCKSL1,Epi_Hormonal,0.0493282207193797,1.162468126133554,False
g,Epithelial,MARCKSL1,Epi_Xenobiotic,-0.043581985113521446,-0.8092494180492884,False
g,Epithelial,MARCKSL1,Epi_TNFinfla,-0.00286434525526,0.05485032370182502,False
g,Epithelial,MARCKSL1,Epi_Interferon,-0.010198085975692751,-0.1007845187068957,False
g,Epithelial,MARCKSL1,Epi_Glandular,-0.0113440171915136,-0.1251031892168326,False
g,Epithelial,MARCKSL1,Epi_Squamous,-0.02377884860845765,-0.3889921241723758,False
g,Epithelial,MARCKSL1,Epi_Hypox-Stress,0.05317085142008425,1.2440154900692366,False
g,Epithelial,MARCKSL1,Epi_cEMT,0.03549828947644755,0.8689727256866485,True
g,Epithelial,MARCKSL1,Epi_ER-Stress,-0.00987787367983355,-0.09398905209535713,False
g,Epithelial,MARCKSL1,Epi_Basal,-0.044235595436311295,-0.8231201756151638,False
g,Epithelial,MARCKSL1,Epi_Hypox-Adapt,-0.09675387287977585,-1.937650146755017,False
g,Epithelial,MARCKSL1,Epi_Ciliated,-0.0275896695184681,-0.46986442855107985,False
g,Epithelial,MARCKSL1,Epi_Oxphos-Ion,-0.0218003117206159,-0.34700410080509736,False
g,Epithelial,MARCKSL1,Epi_Oxphos-Metal,-0.0654004273897594,-1.272275035495127,False
g,Epithelial,CLU,Epi_Cycle,-0.05530066424619705,-2.241080415599444,False
g,Epithelial,CLU,Epi_Luminal,0.03175623015098885,-0.22359278616277836,False
g,Epithelial,CLU,Epi_Hormonal,0.08382658778991715,0.9831043183491027,False
g,Epithelial,CLU,Epi_Xenobiotic,0.09869832475811141,1.3277472736178781,False
g,Epithelial,CLU,Epi_TNFinfla,0.06626112280100255,0.5760359458115268,False
g,Epithelial,CLU,Epi_Interferon,0.0191100568851518,-0.5166597316379623,False
g,Epithelial,CLU,Epi_Glandular,0.02672244417555205,-0.34024754400816964,False
g,Epithelial,CLU,Epi_Squamous,-0.01199748120146325,-1.237556953007307,False
g,Epithelial,CLU,Epi_Hypox-Stress,0.0741266397195497,0.7583142500420376,False
g,Epithelial,CLU,Epi_cEMT,0.117852198404228,1.7716259968874084,False
g,Epithelial,CLU,Epi_ER-Stress,0.07074470468073546,0.6799400770186232,True
g,Epithelial,CLU,Epi_Basal,-0.00524729022466315,-1.081125611338985,False
g,Epithelial,CLU,Epi_Hypox-Adapt,0.0595267116781249,0.41997029212579734,False
g,Epithelial,CLU,Epi_Ciliated,0.039544089402077806,-0.04311414851252755,False
g,Epithelial,CLU,Epi_Oxphos-Ion,0.032148825411745005,-0.21449464307559962,False
g,Epithelial,CLU,Epi_Oxphos-Metal,0.01469972589512765,-0.6188663205096014,False
g,Epithelial,CALD1,Epi_Cycle,-0.0470131009011773,-0.9906993339786591,False
g,Epithelial,CALD1,Epi_Luminal,-0.026598751233294853,-0.6407087952557495,False
g,Epithelial,CALD1,Epi_Hormonal,-0.05196251181142855,-1.0755537143053169,False
g,Epithelial,CALD1,Epi_Xenobiotic,0.006186111521503,-0.07863398199041102,False
g,Epithelial,CALD1,Epi_TNFinfla,-0.0047123399577577,-0.2654807327577403,False
g,Epithelial,CALD1,Epi_Interferon,0.02114922799607445,0.17789876488166342,False
g,Epithelial,CALD1,Epi_Glandular,-0.0446155554094759,-0.9495950004140474,False
g,Epithelial,CALD1,Epi_Squamous,-0.0002825872571169,-0.18953554913302212,False
g,Epithelial,CALD1,Epi_Hypox-Stress,-0.03551088838712945,-0.7935014991325894,False
g,Epithelial,CALD1,Epi_cEMT,-0.00986316473343825,-0.3537882207471307,False
g,Epithelial,CALD1,Epi_ER-Stress,0.01002477318991755,-0.012822663620711048,False
g,Epithelial,CALD1,Epi_Basal,0.18749739767114398,3.0298282393603206,True
g,Epithelial,CALD1,Epi_Hypox-Adapt,0.09484134059826575,1.4413013522218636,False
g,Epithelial,CALD1,Epi_Ciliated,0.0382928318187217,0.4718145268410217,False
g,Epithelial,CALD1,Epi_Oxphos-Ion,0.0018084679641585,-0.1536857887781803,False
g,Epithelial,CALD1,Epi_Oxphos-Metal,0.0331219046619866,0.3831623968086881,False
g,Epithelial,NDUFA4L2,Epi_Cycle,-0.0234951688247843,-1.3891209846338197,False
g,Epithelial,NDUFA4L2,Epi_Luminal,-0.0007292809613277001,-0.5229586564600376,False
g,Epithelial,NDUFA4L2,Epi_Hormonal,-0.02562687352818655,-1.470224885344923,False
g,Epithelial,NDUFA4L2,Epi_Xenobiotic,0.0036404367423001002,-0.3567061965367908,False
g,Epithelial,NDUFA4L2,Epi_TNFinfla,0.00832983159301015,-0.1782911403800285,False
g,Epithelial,NDUFA4L2,Epi_Interferon,0.00739600435646315,-0.21381999733350512,False
g,Epithelial,NDUFA4L2,Epi_Glandular,-0.00040229798039045,-0.5105180988265955,False
g,Epithelial,NDUFA4L2,Epi_Squamous,0.02659269439755605,0.516546849720748,False
g,Epithelial,NDUFA4L2,Epi_Hypox-Stress,-0.001637375474182,-0.557508473369146,False
g,Epithelial,NDUFA4L2,Epi_cEMT,-0.00129765479246495,-0.5445832908166501,False
g,Epithelial,NDUFA4L2,Epi_ER-Stress,0.00665136797011875,-0.24215080480771226,False
g,Epithelial,NDUFA4L2,Epi_Basal,0.034869103124349946,0.8314352254657899,False
g,Epithelial,NDUFA4L2,Epi_Hypox-Adapt,0.08543858511262051,2.755426967681641,True
g,Epithelial,NDUFA4L2,Epi_Ciliated,0.014963752532438049,0.07410632552505196,False
g,Epithelial,NDUFA4L2,Epi_Oxphos-Ion,0.026386245255518803,0.5086921826597063,False
g,Epithelial,NDUFA4L2,Epi_Oxphos-Metal,0.0471761422788966,1.299674977456271,False
g,Epithelial,TPPP3,Epi_Cycle,0.0008471941579127001,-0.5936706016529405,False
g,Epithelial,TPPP3,Epi_Luminal,0.0164681811917877,0.2427382391122028,False
