"cancer_type","celltype","sample_id","proportion"
"BRCA","Fibroblast","GSM6433606_119C",0.19697586415204
"BRCA","Fibroblast","GSM6433607_119D",0.0475835904422201
"BRCA","Fibroblast","GSM6433608_119E",0.0582942235034831
"BRCA","Fibroblast","GSM6433609_120B",0.114447781239002
"BRCA","Fibroblast","GSM6433610_120C",0.138577003876971
"BRCA","Fibroblast","GSM6433611_120D",0.14458417201951
"BRCA","Fibroblast","GSM6433612_120E",0.165564028688301
"BRCA","Fibroblast","GSM6433613_395A",0.372498798957056
"BRCA","Fibroblast","GSM6433614_395B",0.184287435344275
"BRCA","Fibroblast","GSM6433615_395C",0.349709927942722
"BRCA","Fibroblast","GSM6433616_395D",0.0647149354677723
"BRCA","Fibroblast","GSM6433617_396A",0.131601439747268
"BRCA","Fibroblast","GSM6433618_396C",0.309771927172794
"BRCA","Fibroblast","GSM6433619_396D",0.178305740102226
"BRCA","Fibroblast","GSM6433620_397A",0.189574185820197
"BRCA","Fibroblast","GSM6433621_397B",0.465927837496663
"BRCA","Fibroblast","GSM6433622_397C",0.0808314325711353
"BRCA","Fibroblast","GSM6433623_397D",0.116565590096075
"BRCA","Fibroblast","GSM6433624_398A",0.351030501285939
"BRCA","Fibroblast","GSM6433625_398B",0.367664179029333
"BRCA","Fibroblast","GSM6433626_398C",0.318930327286517
"BRCA","Fibroblast","GSM6433627_398D",0.381730530372469
"BRCA","Fibroblast","GSM7757970_R1-S1",0.0455431108442843
"BRCA","Fibroblast","GSM7757972_R1-S3",0.173347040303887
"BRCA","Fibroblast","GSM7757973_R1-S4",0.296128797231834
"BRCA","Fibroblast","GSM7757974_R1-S5",0.0870134280089207
"BRCA","Fibroblast","GSM7757975_R1-S6",0.127288620838126
"BRCA","Fibroblast","GSM7757976_R2-S1",0.222490955861673
"BRCA","Fibroblast","GSM7757977_R2-S2",0.222038194762685
"BRCA","Fibroblast","GSM7757978_R2-S3",0.41931362193891
"BRCA","Fibroblast","GSM7757979_R2-S4",0.370805100644221
"BRCA","Fibroblast","GSM7757980_R2-S5",0.141738759889843
"BRCA","Fibroblast","GSM7757982_R3-S2",0.275572544378084
"BRCA","Fibroblast","GSM7757983_R3-S3",0.431760400457716
"BRCA","Fibroblast","GSM7757984_R3-S4",0.22379166274709
"BRCA","Fibroblast","GSM7757985_R3-S5",0.399024180401523
"BRCA","Fibroblast","GSM7777520_A1",0.152450423704184
"BRCA","Fibroblast","GSM7777521_B1",0.408123066318708
"BRCA","Fibroblast","GSM7777522_C1",0.166020775434134
"BRCA","Fibroblast","GSM7777523_D1",0.336842925711273
"BRCA","Fibroblast","Parent_Visium_Human_BreastCancer_201027",0.270402984770605
"BRCA","Fibroblast","V1_Breast_Cancer_Block_A_Section_2_200623",0.0839783713026529
"BRCA","Fibroblast","V1_Human_Invasive_Ductal_Carcinoma_210511",0.0908223186133766
"BRCA","Fibroblast","Visium_FFPE_Human_Breast_Cancer_210609",0.173253971836571
"BRCA","Fibroblast","Visium_Human_Breast_Cancer_220702",0.0861265127205467
"COCA","Fibroblast","Ajou_Visium_P1",0.222469497949168
"COCA","Fibroblast","Ajou_Visium_P2",0.151839755343999
"COCA","Fibroblast","Ajou_Visium_P3",0.0884937948350172
"COCA","Fibroblast","Ajou_Visium_P4",0.260045243389129
"COCA","Fibroblast","Colon_10x_Visium_SampleP2_CRC",0.246950005978495
"COCA","Fibroblast","GSM7058756",0.10037879631548
"COCA","Fibroblast","GSM7058757",0.313635869301247
"COCA","Fibroblast","GSM7058758",0.0380191116020249
"COCA","Fibroblast","GSM7058759",0.3525897318995
"COCA","Fibroblast","Parent_Visium_Human_ColorectalCancer_201027",0.19952779935323
"COCA","Fibroblast","SN048_A121573_Rep1",0.0358188057872466
"COCA","Fibroblast","SN048_A121573_Rep2",0.041374018273045
"COCA","Fibroblast","SN048_A416371_Rep1",0.0915115004236235
"COCA","Fibroblast","SN048_A416371_Rep2",0.121749497313176
"COCA","Fibroblast","SN123_A551763_Rep1",0.218109432810385
"COCA","Fibroblast","SN123_A595688_Rep1",0.185405453323736
"COCA","Fibroblast","SN123_A938797_Rep1_X",0.362788089631473
"COCA","Fibroblast","SN124_A551763_Rep2",0.130110324558159
"COCA","Fibroblast","SN124_A595688_Rep2",0.2595752065766
"COCA","Fibroblast","SN124_A938797_Rep2",0.387232983564747
"COCA","Fibroblast","SN84_A120838_Rep1",0.438161777690886
"COCA","Fibroblast","SN84_A120838_Rep2",0.327499374026366
"COCA","Fibroblast","Visium_FFPE_Human_Intestinal_Cancer_220329",0.46910622342816
"COCA","Fibroblast","scCRLM_Atlas_ST-colon1",0.0701802199326772
"COCA","Fibroblast","scCRLM_Atlas_ST-colon2",0.157956082073172
"COCA","Fibroblast","scCRLM_Atlas_ST-colon3",0.300725652824555
"COCA","Fibroblast","scCRLM_Atlas_ST-colon4",0.0598758411283657
"HNCA","Fibroblast","GSM5494475_HNSCC201125T04",0.258468316394859
"HNCA","Fibroblast","GSM5494476_HNSCC201125T05",0.257118106596141
"HNCA","Fibroblast","GSM5494477_HNSCC201125T07",0.159934699372434
"HNCA","Fibroblast","GSM5494478_HNSCC201125T10",0.0474763482301577
"HNCA","Fibroblast","GSM5494479_P210325T1",0.0878826255612424
"HNCA","Fibroblast","GSM5494480_P210325T3",0.0896002941916556
"HNCA","Fibroblast","GSM5494481_P210325T5",0.110194721298574
"HNCA","Fibroblast","GSM5494482_P210325T6",0.15119947463075
"HNCA","Fibroblast","GSM6030901_patient_1",0.0379811094337634
"HNCA","Fibroblast","GSM6030902_patient_2",0.0888919063851153
"HNCA","Fibroblast","GSM6339631_s1",0.18035454469897
"HNCA","Fibroblast","GSM6339632_s2",0.10776543954288
"HNCA","Fibroblast","GSM6339633_s3",0.130098131014476
"HNCA","Fibroblast","GSM6339634_s4",0.217018588503039
"HNCA","Fibroblast","GSM6339635_s5",0.177016692339784
"HNCA","Fibroblast","GSM6339636_s6",0.0905663117436134
"HNCA","Fibroblast","GSM6339637_s7",0.0516382221057289
"HNCA","Fibroblast","GSM6339638_s8",0.0614085715428166
"HNCA","Fibroblast","GSM6339639_s9",0.119134415408376
"HNCA","Fibroblast","GSM6339640_s10",0.165253038893724
"HNCA","Fibroblast","GSM6339641_s11",0.0561399780111872
"HNCA","Fibroblast","GSM6339642_s12",0.147769253110017
"HNCA","Fibroblast","GSM6833484_Patient1",0.098151165251074
"HNCA","Fibroblast","GSM6833485_Patient2",0.178729346366891
"HNCA","Fibroblast","GSM6833486_Patient3",0.0702276964581699
"HNCA","Fibroblast","GSM6833487_Patient4",0.231920810999884
"KICA","Fibroblast","GSM5924030_ffpe_c_2",0.110968168094065
"KICA","Fibroblast","GSM5924031_ffpe_c_3",0.0720379481888503
"KICA","Fibroblast","GSM5924032_ffpe_c_4",0.0649853800375858
"KICA","Fibroblast","GSM5924033_ffpe_c_7",0.178349331591742
"KICA","Fibroblast","GSM5924034_ffpe_c_10",0.152498764261718
"KICA","Fibroblast","GSM5924035_ffpe_c_20",0.0548991073677115
"KICA","Fibroblast","GSM5924036_ffpe_c_21",0.153499276844939
"KICA","Fibroblast","GSM5924037_ffpe_c_34",0.0835016057018342
"KICA","Fibroblast","GSM5924038_ffpe_c_36",0.196997790416568
"KICA","Fibroblast","GSM5924039_ffpe_c_39",0.134160653789713
"KICA","Fibroblast","GSM5924040_ffpe_c_45",0.0870063057548973
"KICA","Fibroblast","GSM5924041_ffpe_c_51",0.12267578525991
"KICA","Fibroblast","GSM5924042_frozen_a_1",0.053875138451898
"KICA","Fibroblast","GSM5924043_frozen_a_3",0.124954988973597
"KICA","Fibroblast","GSM5924044_frozen_a_15",0.138542765842852
"KICA","Fibroblast","GSM5924045_frozen_a_17",0.103332669524524
"KICA","Fibroblast","GSM5924046_frozen_b_1",0.0581960503614736
"KICA","Fibroblast","GSM5924048_frozen_b_13",0.024467350398975
"KICA","Fibroblast","GSM5924049_frozen_b_18",0.0645492557069937
"KICA","Fibroblast","GSM5924050_frozen_c_2",0.120231610393971
"KICA","Fibroblast","GSM5924051_frozen_c_5",0.0864196980000144
"KICA","Fibroblast","GSM5924052_frozen_c_23",0.0586730027144027
"KICA","Fibroblast","GSM5924053_frozen_c_57",0.105797291216943
"LICA","Fibroblast","GSM6177612_NYU_LIHC1_Vis",0.0409210830493672
"LICA","Fibroblast","GSM7850822_CHC20",0.0342982354762214
"LICA","Fibroblast","HCC1R",0.0730091710048339
"LICA","Fibroblast","HCC3R",0.0433699582592464
"LICA","Fibroblast","HCC4R",0.0448144204780292
"LICA","Fibroblast","HCC6NR",0.0248553654027315
"LICA","Fibroblast","HCC7NR",0.0124533526818537
"LICA","Fibroblast","HRA000437_HCC-1T",0.0334300451016365
"LICA","Fibroblast","HRA000437_HCC-2T",0.110200573665078
"LICA","Fibroblast","HRA000437_HCC-3T",0.00583007229145368
"LICA","Fibroblast","HRA000437_HCC-4T",0.0123199783581512
"LICA","Fibroblast","Zenodo10119273_Tumor2",0.0896200790354375
"LUCA","Fibroblast","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214",0.301239375871563
"LUCA","Fibroblast","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714",0.128784705126983
"LUCA","Fibroblast","E_MTAB_13530_P10_T1",0.20346509337158
"LUCA","Fibroblast","E_MTAB_13530_P10_T2",0.217535941460365
"LUCA","Fibroblast","E_MTAB_13530_P10_T3",0.205928621819737
"LUCA","Fibroblast","E_MTAB_13530_P10_T4",0.218898555275244
"LUCA","Fibroblast","E_MTAB_13530_P11_T1",0.0867773020489856
"LUCA","Fibroblast","E_MTAB_13530_P11_T2",0.0889241426063869
"LUCA","Fibroblast","E_MTAB_13530_P11_T3",0.100933432849301
"LUCA","Fibroblast","E_MTAB_13530_P11_T4",0.149851607428383
"LUCA","Fibroblast","E_MTAB_13530_P15_T1",0.0576148705772839
"LUCA","Fibroblast","E_MTAB_13530_P15_T2",0.0547020852667205
"LUCA","Fibroblast","E_MTAB_13530_P16_T1",0.133929907913384
"LUCA","Fibroblast","E_MTAB_13530_P16_T2",0.131431961309369
"LUCA","Fibroblast","E_MTAB_13530_P17_T1",0.205252728188326
"LUCA","Fibroblast","E_MTAB_13530_P17_T2",0.215276078871171
"LUCA","Fibroblast","E_MTAB_13530_P19_T1",0.275908614946452
"LUCA","Fibroblast","E_MTAB_13530_P19_T2",0.279045601545339
"LUCA","Fibroblast","E_MTAB_13530_P24_T1",0.26127510149193
"LUCA","Fibroblast","E_MTAB_13530_P24_T2",0.275660303588376
"LUCA","Fibroblast","E_MTAB_13530_P25_T1",0.138822574578625
"LUCA","Fibroblast","E_MTAB_13530_P25_T2",0.150589386514809
"OVCA","Fibroblast","A_955_OvarianTumor",0.241835489524983
"OVCA","Fibroblast","A_GTFB1154_OvarianCancerTumor",0.257784972960569
"OVCA","Fibroblast","B_GTFB1191_OvarianCancerTumor",0.518244159067274
"OVCA","Fibroblast","C_GTFB1170_SmallCellOvarianCancer",0.326763678503838
"OVCA","Fibroblast","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715",0.546103050732838
"OVCA","Fibroblast","D_GTFB1170_SmallCellOvarianCancer",0.336039597407138
"OVCA","Fibroblast","D_GTFB_1230_OvarianTumor",0.0886827253159577
"OVCA","Fibroblast","GSM6177614_NYU_OVCA1_Vis",0.430564271420644
"OVCA","Fibroblast","GSM6177617_NYU_OVCA3_Vis",0.17375595250219
"OVCA","Fibroblast","GSM6506110_SP1",0.428191315161015
"OVCA","Fibroblast","GSM6506111_SP2",0.140149378521904
"OVCA","Fibroblast","GSM6506112_SP3",0.478235150727596
"OVCA","Fibroblast","GSM6506113_SP4",0.458629401926844
"OVCA","Fibroblast","GSM6506114_SP5",0.234431429366518
"OVCA","Fibroblast","GSM6506115_SP6",0.348023377886449
"OVCA","Fibroblast","GSM6506116_SP7",0.352260480991607
"OVCA","Fibroblast","GSM6506117_SP8",0.519733189058029
"OVCA","Fibroblast","GSM7019835_OCCR2v",0.556781308956869
"OVCA","Fibroblast","GSM7019836_OCCS3v",0.434247646300897
"OVCA","Fibroblast","GSM7090086_NextSeq2000",0.447147844107905
"OVCA","Fibroblast","GSM7090087_NextSeq2000",0.318321728636581
"OVCA","Fibroblast","GSM7090088_NextSeq2000",0.269870973415103
"OVCA","Fibroblast","Parent_Visium_Human_OvarianCancer_201027",0.346564163787509
"OVCA","Fibroblast","Visium_FFPE_Human_Ovarian_Cancer_220329",0.366498756442564
"PACA","Fibroblast","GSM6177618_NYU_PDAC1_Vis",0.482375928152807
"PACA","Fibroblast","GSM6505133_DonorA",0.238296088210611
"PACA","Fibroblast","GSM6505134_DonorB",0.200957450725936
"PACA","Fibroblast","GSM6505135_DonorC",0.368817113091229
"PACA","Fibroblast","GSM7421790_PDAC_1",0.237834244180454
"PACA","Fibroblast","GSM7421791_PDAC_2",0.279833582034041
"PACA","Fibroblast","GSM7421792_PDAC_3",0.472838476407665
"PACA","Fibroblast","GSM7498811_SS1905133",0.384201205228485
"PACA","Fibroblast","GSM7498812_SS1923404",0.360215836771672
"PACA","Fibroblast","GSM7498813_SS1945070",0.274568912372167
"PACA","Fibroblast","GSM7498814_SS1960050",0.215971573497627
"PACA","Fibroblast","GSM7498815_SS2002154",0.556826961960924
"PACA","Fibroblast","GSM7498816_SS2005094",0.293375921754238
"PACA","Fibroblast","GSM7498817_SS2021309",0.486060658769853
"PRCA","Fibroblast","GSM7211257_EHU-W3",0.121649763692629
"PRCA","Fibroblast","V11A20-405_C1",0.0972650332348777
"PRCA","Fibroblast","V11A20-405_D1",0.0746477679660395
"PRCA","Fibroblast","V11M22-349_C1",0.103187738604534
"PRCA","Fibroblast","V11M22-349_D1",0.101819724789274
"PRCA","Fibroblast","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009",0.0989797239437993
"PRCA","Fibroblast","Visium_FFPE_Human_Prostate_Cancer_210609",0.126999884917599
"PRCA","Fibroblast","Visium_FFPE_Human_Prostate_IF_220713",0.153203428478217
"SKCA","Fibroblast","GSE144239_GSM4565823",0.0140335089561025
"SKCA","Fibroblast","GSE144239_GSM4565824",0.0147058027435623
"SKCA","Fibroblast","GSE144239_GSM4565825",0.0723745168371379
"SKCA","Fibroblast","GSE144239_GSM4565826",0.0254808073207702
"SKCA","Fibroblast","V10F24-015_A1",0.0182307307623218
"SKCA","Fibroblast","V10F24-015_B1",0.0293579039543395
"SKCA","Fibroblast","V10F24-015_C1",0.0174392678989599
"SKCA","Fibroblast","V10F24-015_D1",0.0134765113873807
"SKCA","Fibroblast","WSSKNKCLsp12140270",0.200854385874654
"SKCA","Fibroblast","WSSKNKCLsp12140271",0.170937252508168
"SKCA","Fibroblast","WSSKNKCLsp12140272",0.238956986378534
"SKCA","Fibroblast","WSSKNKCLsp12140273",0.0902646723336263
"SKCA","Fibroblast","WSSKNKCLsp12887267",0.0691080419851778
"SKCA","Fibroblast","WSSKNKCLsp12887268",0.166417996216923
"SKCA","Fibroblast","WSSKNKCLsp12887269",0.208107797544136
"SKCA","Fibroblast","WSSKNKCLsp12887270",0.0806229258437527
"STCA","Fibroblast","GSE251950_20_00331_LI_SING",0.137679187843663
"STCA","Fibroblast","GSE251950_21_00731_LI_SING",0.0801394147482398
"STCA","Fibroblast","GSE251950_21_00732_LI_SING",0.0374521504338128
"STCA","Fibroblast","GSE251950_21_00733_LI_SING",0.0871243145976695
"STCA","Fibroblast","GSE251950_21_00734_LI_SING",0.0425394480270549
"STCA","Fibroblast","GSE251950_21_01251_LI_SING",0.162630175780924
"STCA","Fibroblast","GSE251950_21_01253_LI_SING",0.0348983790289178
"STCA","Fibroblast","GSE251950_21_01254_LI_SING",0.0200112365205482
"STCA","Fibroblast","GSE251950_21_01675_LI_SING",0.132517598121603
"STCA","Fibroblast","GSM6177607_NYU_GIST1_Vis",0.100916793144849
"STCA","Fibroblast","GSM6177609_NYU_GIST2_Vis",0.0719611435901843
"THCA","Fibroblast","S16_43398",0.379171737313544
"THCA","Fibroblast","S20_47598",0.118465375965296
"THCA","Fibroblast","S20_61122",0.238555694853803
"THCA","Fibroblast","S20_63981",0.212062854669006
"THCA","Fibroblast","S21_10267",0.0142097801404477
"UECA","Fibroblast","01_034_C1d1",0.40313669833999
"UECA","Fibroblast","01_034_C3d1",0.118101582671019
"UECA","Fibroblast","01_039_C1d1",0.169235624284286
"UECA","Fibroblast","01_039_C3d1",0.210894492878531
"UECA","Fibroblast","GSM6177623_NYU_UCEC3_Vis",0.195531651658486
"BRCA","Mural","1142243F",0.0150812693426243
"BRCA","Mural","1160920F",0.0097172643501973
"BRCA","Mural","CID4290",0.0244926926790885
"BRCA","Mural","CID4465",0.0357464484767002
"BRCA","Mural","CID44971",0.0171423269356166
"BRCA","Mural","CID4535",0.0113019568431812
"BRCA","Mural","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107",0.0367626855203155
"BRCA","Mural","GSM6177599_NYU_BRCA0_Vis",0.0184688041617875
"BRCA","Mural","GSM6177603_NYU_BRCA2_Vis",0.0296534795278177
"BRCA","Mural","GSM6433585_092A",0.0394416393158287
"BRCA","Mural","GSM6433586_092B",0.0249102837547284
"BRCA","Mural","GSM6433587_093A",0.0148648801922392
"BRCA","Mural","GSM6433588_093B",0.0138580464035002
"BRCA","Mural","GSM6433589_093C",0.030886793454998
"BRCA","Mural","GSM6433590_093D",0.0267846766350562
"BRCA","Mural","GSM6433591_094A",0.00777345535526592
"BRCA","Mural","GSM6433592_094B",0.0139211557340651
"BRCA","Mural","GSM6433593_094C",0.0402118160631517
"BRCA","Mural","GSM6433594_094D",0.0490537852694086
"BRCA","Mural","GSM6433595_095A",0.0246860259020842
"BRCA","Mural","GSM6433596_095B",0.0372039352192644
"BRCA","Mural","GSM6433597_117B",0.0730536661144334
"BRCA","Mural","GSM6433598_117C",0.0676881441251731
"BRCA","Mural","GSM6433599_117D",0.025881502998151
"BRCA","Mural","GSM6433600_117E",0.0260867119782149
"BRCA","Mural","GSM6433601_118B",0.0324631513505661
"BRCA","Mural","GSM6433602_118C",0.0309590528235543
"BRCA","Mural","GSM6433603_118D",0.0944774363551206
"BRCA","Mural","GSM6433604_118E",0.0505797049671156
"BRCA","Mural","GSM6433605_119B",0.0211989111522113
"BRCA","Mural","GSM6433606_119C",0.0190187497032554
"BRCA","Mural","GSM6433607_119D",0.00795387956894012
"BRCA","Mural","GSM6433608_119E",0.00865021368579927
"BRCA","Mural","GSM6433609_120B",0.00869696273159062
"BRCA","Mural","GSM6433610_120C",0.0107251239251957
"BRCA","Mural","GSM6433611_120D",0.0208257958449657
"BRCA","Mural","GSM6433612_120E",0.0164628595792252
"BRCA","Mural","GSM6433613_395A",0.0590474157802173
"BRCA","Mural","GSM6433614_395B",0.0312956197981407
"BRCA","Mural","GSM6433615_395C",0.0222884677424467
"BRCA","Mural","GSM6433616_395D",0.00829962177361225
"BRCA","Mural","GSM6433617_396A",0.00957178880019905
"BRCA","Mural","GSM6433618_396C",0.0167020344038239
"BRCA","Mural","GSM6433619_396D",0.0120550436830269
"BRCA","Mural","GSM6433620_397A",0.0464319796973917
"BRCA","Mural","GSM6433621_397B",0.0444174828638814
"BRCA","Mural","GSM6433622_397C",0.00840877193277005
"BRCA","Mural","GSM6433623_397D",0.0204388745516584
"BRCA","Mural","GSM6433624_398A",0.0398338945268779
"BRCA","Mural","GSM6433625_398B",0.0329044076921735
"BRCA","Mural","GSM6433626_398C",0.033465202741925
"BRCA","Mural","GSM6433627_398D",0.0311075398530932
"BRCA","Mural","GSM7757970_R1-S1",0.00546263263013906
"BRCA","Mural","GSM7757972_R1-S3",0.0366690721987881
"BRCA","Mural","GSM7757973_R1-S4",0.0339160548672265
"BRCA","Mural","GSM7757974_R1-S5",0.0086461947228292
"BRCA","Mural","GSM7757975_R1-S6",0.00833256668989923
"BRCA","Mural","GSM7757976_R2-S1",0.0205486967842011
"BRCA","Mural","GSM7757977_R2-S2",0.0107671311775809
"BRCA","Mural","GSM7757978_R2-S3",0.019741356500273
"BRCA","Mural","GSM7757979_R2-S4",0.0127392290839785
"BRCA","Mural","GSM7757980_R2-S5",0.00979557360326934
"BRCA","Mural","GSM7757982_R3-S2",0.0275714013322497
"BRCA","Mural","GSM7757983_R3-S3",0.0239589756128212
"BRCA","Mural","GSM7757984_R3-S4",0.0120775465827852
"BRCA","Mural","GSM7757985_R3-S5",0.0465099262776185
"BRCA","Mural","GSM7777520_A1",0.0622541030355915
"BRCA","Mural","GSM7777521_B1",0.0394009683758516
"BRCA","Mural","GSM7777522_C1",0.0159236731329814
"BRCA","Mural","GSM7777523_D1",0.030094279989598
"BRCA","Mural","Parent_Visium_Human_BreastCancer_201027",0.032059250499685
"BRCA","Mural","V1_Breast_Cancer_Block_A_Section_2_200623",0.016005903139194
"BRCA","Mural","V1_Human_Invasive_Ductal_Carcinoma_210511",0.0132955898075512
"BRCA","Mural","Visium_FFPE_Human_Breast_Cancer_210609",0.0133327314353849
"BRCA","Mural","Visium_Human_Breast_Cancer_220702",0.0147923633943017
"COCA","Mural","Ajou_Visium_P1",0.136858448472387
"COCA","Mural","Ajou_Visium_P2",0.109488487868191
"COCA","Mural","Ajou_Visium_P3",0.047075909597772
"COCA","Mural","Ajou_Visium_P4",0.189581882522608
"COCA","Mural","Colon_10x_Visium_SampleP2_CRC",0.171962742132591
"COCA","Mural","GSM7058756",0.0567474643359947
"COCA","Mural","GSM7058757",0.234460626512994
"COCA","Mural","GSM7058758",0.0223952258013129
"COCA","Mural","GSM7058759",0.215998592718958
"COCA","Mural","Parent_Visium_Human_ColorectalCancer_201027",0.080377515730748
"COCA","Mural","SN048_A121573_Rep1",0.0164157936186747
"COCA","Mural","SN048_A121573_Rep2",0.0193943693642829
"COCA","Mural","SN048_A416371_Rep1",0.0343080686603997
"COCA","Mural","SN048_A416371_Rep2",0.0458751833633334
"COCA","Mural","SN123_A551763_Rep1",0.0513219526388097
"COCA","Mural","SN123_A595688_Rep1",0.0833301542694726
"COCA","Mural","SN123_A938797_Rep1_X",0.133852699379099
"COCA","Mural","SN124_A551763_Rep2",0.076252953809742
"COCA","Mural","SN124_A595688_Rep2",0.140621395453942
"COCA","Mural","SN124_A938797_Rep2",0.11328996344428
"COCA","Mural","SN84_A120838_Rep1",0.0974667754589156
"COCA","Mural","SN84_A120838_Rep2",0.183613354852903
"COCA","Mural","Visium_FFPE_Human_Intestinal_Cancer_220329",0.147869316451645
"COCA","Mural","scCRLM_Atlas_ST-colon1",0.0368521647330331
"COCA","Mural","scCRLM_Atlas_ST-colon2",0.129754428395742
"COCA","Mural","scCRLM_Atlas_ST-colon3",0.211354347558805
"COCA","Mural","scCRLM_Atlas_ST-colon4",0.040799128753666
"HNCA","Mural","GSM5494475_HNSCC201125T04",0.129737193587855
"HNCA","Mural","GSM5494476_HNSCC201125T05",0.172270884225933
"HNCA","Mural","GSM5494477_HNSCC201125T07",0.01134113102475
"HNCA","Mural","GSM5494478_HNSCC201125T10",0.00908690078017439
"HNCA","Mural","GSM5494479_P210325T1",0.0305342602307356
"HNCA","Mural","GSM5494480_P210325T3",0.0150686698304516
"HNCA","Mural","GSM5494481_P210325T5",0.0131784660300184
"HNCA","Mural","GSM5494482_P210325T6",0.0179465265633189
"HNCA","Mural","GSM6030901_patient_1",0.0133778548898565
"HNCA","Mural","GSM6030902_patient_2",0.00807881660479249
"HNCA","Mural","GSM6339631_s1",0.049117728352518
"HNCA","Mural","GSM6339632_s2",0.0504475344826956
"HNCA","Mural","GSM6339633_s3",0.0399660325386631
"HNCA","Mural","GSM6339634_s4",0.0898309141968443
"HNCA","Mural","GSM6339635_s5",0.0949696302938948
"HNCA","Mural","GSM6339636_s6",0.00813846712644691
"HNCA","Mural","GSM6339637_s7",0.0159395449721219
"HNCA","Mural","GSM6339638_s8",0.0226780607662875
"HNCA","Mural","GSM6339639_s9",0.0264327450792027
"HNCA","Mural","GSM6339640_s10",0.0265262893654915
"HNCA","Mural","GSM6339641_s11",0.0171309123637402
"HNCA","Mural","GSM6339642_s12",0.0260925863229994
"HNCA","Mural","GSM6833484_Patient1",0.0555595446161773
"HNCA","Mural","GSM6833485_Patient2",0.0540205551558483
"HNCA","Mural","GSM6833486_Patient3",0.0201565354458918
"HNCA","Mural","GSM6833487_Patient4",0.130729292429558
"KICA","Mural","GSM5924030_ffpe_c_2",0.0915655724304705
"KICA","Mural","GSM5924031_ffpe_c_3",0.0267590924681243
"KICA","Mural","GSM5924032_ffpe_c_4",0.0804047320980262
"KICA","Mural","GSM5924033_ffpe_c_7",0.172029308311261
"KICA","Mural","GSM5924034_ffpe_c_10",0.203441840641349
"KICA","Mural","GSM5924035_ffpe_c_20",0.118815520624396
"KICA","Mural","GSM5924036_ffpe_c_21",0.0643162081653848
"KICA","Mural","GSM5924037_ffpe_c_34",0.076721435746932
"KICA","Mural","GSM5924038_ffpe_c_36",0.203400737458524
"KICA","Mural","GSM5924039_ffpe_c_39",0.15355902544323
"KICA","Mural","GSM5924040_ffpe_c_45",0.105348960702639
"KICA","Mural","GSM5924041_ffpe_c_51",0.15679670367893
"KICA","Mural","GSM5924042_frozen_a_1",0.16652448474652
"KICA","Mural","GSM5924043_frozen_a_3",0.165753164211035
"KICA","Mural","GSM5924044_frozen_a_15",0.172873569839508
"KICA","Mural","GSM5924045_frozen_a_17",0.190163042391051
"KICA","Mural","GSM5924046_frozen_b_1",0.0943192745308004
"KICA","Mural","GSM5924048_frozen_b_13",0.0187335972134934
"KICA","Mural","GSM5924049_frozen_b_18",0.104443060353939
"KICA","Mural","GSM5924050_frozen_c_2",0.125618004548158
"KICA","Mural","GSM5924051_frozen_c_5",0.0955628325602727
"KICA","Mural","GSM5924052_frozen_c_23",0.0978770131664399
"KICA","Mural","GSM5924053_frozen_c_57",0.128613887825845
"LICA","Mural","GSM6177612_NYU_LIHC1_Vis",0.0238011141069918
"LICA","Mural","GSM7850822_CHC20",0.0182626999042832
"LICA","Mural","HCC1R",0.0449607673145207
"LICA","Mural","HCC3R",0.0264751840816398
"LICA","Mural","HCC4R",0.0251027182892582
"LICA","Mural","HCC6NR",0.0111431830053174
"LICA","Mural","HCC7NR",0.00620350691035961
"LICA","Mural","HRA000437_HCC-1T",0.0190853898878792
"LICA","Mural","HRA000437_HCC-2T",0.0653483894509623
"LICA","Mural","HRA000437_HCC-3T",0.0027174157480581
"LICA","Mural","HRA000437_HCC-4T",0.00688295785385854
"LICA","Mural","Zenodo10119273_Tumor2",0.0512241866846264
"LUCA","Mural","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214",0.141816655590271
"LUCA","Mural","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714",0.0628739810211813
"LUCA","Mural","E_MTAB_13530_P10_T1",0.104768970135696
"LUCA","Mural","E_MTAB_13530_P10_T2",0.111043350170774
"LUCA","Mural","E_MTAB_13530_P10_T3",0.106351066498186
"LUCA","Mural","E_MTAB_13530_P10_T4",0.112129246456696
"LUCA","Mural","E_MTAB_13530_P11_T1",0.0373760639468917
"LUCA","Mural","E_MTAB_13530_P11_T2",0.0389528338123259
"LUCA","Mural","E_MTAB_13530_P11_T3",0.0435649171339446
"LUCA","Mural","E_MTAB_13530_P11_T4",0.0655932479474907
"LUCA","Mural","E_MTAB_13530_P15_T1",0.032059113497989
"LUCA","Mural","E_MTAB_13530_P15_T2",0.029678421536551
"LUCA","Mural","E_MTAB_13530_P16_T1",0.0678734930980553
"LUCA","Mural","E_MTAB_13530_P16_T2",0.0651213077296826
"LUCA","Mural","E_MTAB_13530_P17_T1",0.0755244739598524
"LUCA","Mural","E_MTAB_13530_P17_T2",0.079518481377519
"LUCA","Mural","E_MTAB_13530_P19_T1",0.107445699987704
