"cancer_type","sample_id","celltype","count","proportion"
"PRCA","SCG-PCA17-N-LG","Mural",59,0.0132227700582698
"PRCA","SCG-PCA17-T-LG","Mural",157,0.0271955655638316
"PRCA","SCG-PCA18-N-LG","Mural",26,0.0180932498260264
"PRCA","SCG-PCA18-T-LG","Mural",23,0.0104072398190045
"PRCA","SCG-PCA19-N-HG","Mural",57,0.00873563218390805
"PRCA","SCG-PCA19-T-HG","Mural",71,0.019656699889258
"PRCA","SCG-PCA20-N-LG","Mural",47,0.00690364277320799
"PRCA","SCG-PCA20-T-LG","Mural",38,0.00693177672382342
"PRCA","SCG-PCA21-N-LG","Mural",42,0.00650557620817844
"PRCA","SCG-PCA21-T-LG","Mural",28,0.00882445635045698
"PRCA","SCG-PCA22-N-HG","Mural",336,0.0627450980392157
"PRCA","SCG-PCA22-T-HG","Mural",283,0.0396914446002805
"PRCA","SCG-PCA3-N-LG","Mural",402,0.101412714429869
"PRCA","SCG-PCA3-T-LG","Mural",427,0.122877697841727
"PRCA","SCG-PCA4-N-HG","Mural",98,0.0437109723461195
"PRCA","SCG-PCA4-T-HG","Mural",41,0.00958167796214069
"PRCA","SCG-PCA5-N-LG","Mural",26,0.014460511679644
"PRCA","SCG-PCA5-T-LG","Mural",156,0.0900692840646651
"PRCA","SCG-PCA6-N-HG","Mural",22,0.00620067643742954
"PRCA","SCG-PCA6-T-HG","Mural",42,0.0222693531283139
"PRCA","SCG-PCA7-T-HG","Mural",43,0.0156934306569343
"PRCA","SCG-PCA8-T-HG","Mural",40,0.027681660899654
"PRCA","SCG-PCA9-N-LG","Mural",67,0.0203091846013944
"PRCA","SCG-PCA9-T-LG","Mural",132,0.0480174608948709
"SKCA","P10_Normal","Epithelial",1645,0.785953177257525
"SKCA","P10_Tumor","Epithelial",1275,0.563660477453581
"SKCA","P1_Normal","Epithelial",809,0.955135773317591
"SKCA","P1_Tumor","Epithelial",1198,0.920122887864823
"SKCA","P2_Normal","Epithelial",2914,0.771307570142933
"SKCA","P2_Tumor","Epithelial",1216,0.463768115942029
"SKCA","P3_Normal","Epithelial",165,0.1375
"SKCA","P3_Tumor","Epithelial",20,0.0588235294117647
"SKCA","P4_Normal","Epithelial",203,1
"SKCA","P4_Tumor","Epithelial",4494,0.645782440005748
"SKCA","P5_Normal","Epithelial",803,0.91353811149033
"SKCA","P5_Tumor","Epithelial",204,0.140495867768595
"SKCA","P6_Normal","Epithelial",3397,0.837937839171189
"SKCA","P6_Tumor","Epithelial",1094,0.52269469660774
"SKCA","P7_Normal","Epithelial",1588,0.778049975502205
"SKCA","P7_Tumor","Epithelial",1054,0.331759521561221
"SKCA","P8_Normal","Epithelial",244,0.437275985663082
"SKCA","P8_Tumor","Epithelial",1448,0.505763185469787
"SKCA","P9_Normal","Epithelial",3331,0.748035032562318
"SKCA","P9_Tumor","Epithelial",319,0.199250468457214
"SKCA","P10_Normal","Tcell",8,0.00382226469182991
"SKCA","P10_Tumor","Tcell",17,0.00751547303271441
"SKCA","P2_Normal","Tcell",76,0.0201164637374272
"SKCA","P2_Tumor","Tcell",86,0.0327993897787948
"SKCA","P3_Normal","Tcell",158,0.131666666666667
"SKCA","P3_Tumor","Tcell",250,0.735294117647059
"SKCA","P4_Tumor","Tcell",28,0.00402356660439718
"SKCA","P5_Tumor","Tcell",326,0.224517906336088
"SKCA","P6_Normal","Tcell",76,0.018746916625555
"SKCA","P6_Tumor","Tcell",52,0.0248447204968944
"SKCA","P7_Normal","Tcell",34,0.0166585007349339
"SKCA","P7_Tumor","Tcell",32,0.0100723953415172
"SKCA","P8_Normal","Tcell",95,0.170250896057348
"SKCA","P8_Tumor","Tcell",273,0.0953545232273839
"SKCA","P9_Normal","Tcell",10,0.0022456770716371
"SKCA","P9_Tumor","Tcell",142,0.0886945658963148
"SKCA","P10_Tumor","Bcell",35,0.015473032714412
"SKCA","P3_Tumor","Bcell",29,0.0852941176470588
"SKCA","P5_Tumor","Bcell",101,0.0695592286501377
"SKCA","P6_Tumor","Bcell",33,0.0157668418537984
"SKCA","P8_Tumor","Bcell",22,0.00768424729304925
"SKCA","P10_Normal","Myeloid",410,0.195891065456283
"SKCA","P10_Tumor","Myeloid",366,0.161803713527851
"SKCA","P2_Normal","Myeloid",665,0.176019057702488
"SKCA","P2_Tumor","Myeloid",1224,0.466819221967963
"SKCA","P3_Normal","Myeloid",769,0.640833333333333
"SKCA","P3_Tumor","Myeloid",41,0.120588235294118
"SKCA","P4_Tumor","Myeloid",2181,0.313407098721081
"SKCA","P5_Normal","Myeloid",59,0.0671217292377702
"SKCA","P5_Tumor","Myeloid",821,0.565426997245179
"SKCA","P6_Normal","Myeloid",484,0.119388258510113
"SKCA","P6_Tumor","Myeloid",899,0.429526994744386
"SKCA","P7_Normal","Myeloid",411,0.201371876531112
"SKCA","P7_Tumor","Myeloid",2088,0.657223796033994
"SKCA","P8_Normal","Myeloid",213,0.381720430107527
"SKCA","P8_Tumor","Myeloid",1079,0.376877401327279
"SKCA","P9_Normal","Myeloid",1044,0.234448686278913
"SKCA","P9_Tumor","Myeloid",1127,0.703935040599625
"SKCA","P10_Normal","Endothelial",14,0.00668896321070234
"SKCA","P10_Tumor","Endothelial",28,0.0123784261715296
"SKCA","P1_Normal","Endothelial",18,0.0212514757969303
"SKCA","P1_Tumor","Endothelial",54,0.0414746543778802
"SKCA","P2_Normal","Endothelial",67,0.0177342509264161
"SKCA","P2_Tumor","Endothelial",69,0.0263157894736842
"SKCA","P3_Normal","Endothelial",53,0.0441666666666667
"SKCA","P4_Tumor","Endothelial",7,0.0010058916510993
"SKCA","P5_Normal","Endothelial",4,0.00455062571103527
"SKCA","P6_Normal","Endothelial",18,0.00444005920078934
"SKCA","P9_Normal","Endothelial",42,0.00943184370087581
"SKCA","P10_Normal","Fibroblast",16,0.00764452938365982
"SKCA","P10_Tumor","Fibroblast",459,0.202917771883289
"SKCA","P1_Normal","Fibroblast",20,0.0236127508854782
"SKCA","P1_Tumor","Fibroblast",50,0.0384024577572965
"SKCA","P2_Normal","Fibroblast",56,0.0148226574907358
"SKCA","P2_Tumor","Fibroblast",27,0.0102974828375286
"SKCA","P3_Normal","Fibroblast",22,0.0183333333333333
"SKCA","P4_Tumor","Fibroblast",249,0.035781003017675
"SKCA","P5_Normal","Fibroblast",13,0.0147895335608646
"SKCA","P6_Normal","Fibroblast",79,0.0194869264923532
"SKCA","P6_Tumor","Fibroblast",14,0.00668896321070234
"SKCA","P7_Normal","Fibroblast",8,0.00391964723174914
"SKCA","P7_Tumor","Fibroblast",3,0.000944287063267233
"SKCA","P8_Normal","Fibroblast",5,0.00896057347670251
"SKCA","P8_Tumor","Fibroblast",30,0.0104785190359762
"SKCA","P9_Normal","Fibroblast",26,0.00583876038625646
"SKCA","P9_Tumor","Fibroblast",13,0.00811992504684572
"SKCA","P10_Tumor","Mural",82,0.0362511052166225
"SKCA","P3_Normal","Mural",33,0.0275
"SKCA","P6_Tumor","Mural",1,0.000477783086478739
"SKCA","P8_Normal","Mural",1,0.0017921146953405
"SKCA","P8_Tumor","Mural",11,0.00384212364652462
"STCA","GSM5004180_PT1","Epithelial",132,0.0648330058939096
"STCA","GSM5004181_PT2","Epithelial",1726,0.304946996466431
"STCA","GSM5004182_PT3","Epithelial",40,0.0163733115022513
"STCA","GSM5004183_NT1","Epithelial",80,0.0401606425702811
"STCA","GSM5004185_LN2","Epithelial",32,0.00468864468864469
"STCA","GSM5004186_O1","Epithelial",236,0.191093117408907
"STCA","GSM5004187_P1","Epithelial",71,0.0205797101449275
"STCA","GSM5004189_Li2","Epithelial",16,0.00193704600484262
"STCA","GSM5101013_Pt1","Epithelial",46,0.172932330827068
"STCA","GSM5101014_Pt1","Epithelial",415,0.303584491587418
"STCA","GSM5101015_Pt1","Epithelial",179,0.113005050505051
"STCA","GSM5101016_Pt2","Epithelial",120,0.105263157894737
"STCA","GSM5101017_Pt2","Epithelial",46,0.0240334378265413
"STCA","GSM5101018_Pt3","Epithelial",30,0.0313807531380753
"STCA","GSM5101019_Pt3","Epithelial",130,0.0392512077294686
"STCA","GSM5101020_Pt3","Epithelial",46,0.0175371711780404
"STCA","GSM5101021_Pt4","Epithelial",43,0.1438127090301
"STCA","GSM5101022_Pt4","Epithelial",48,0.0218082689686506
"STCA","GSM5101023_Pt4","Epithelial",17,0.00955056179775281
"STCA","GSM5101024_Pt5","Epithelial",63,0.092511013215859
"STCA","GSM5101025_Pt5","Epithelial",52,0.202334630350195
"STCA","GSM5101026_Pt5","Epithelial",17,0.0214917825537295
"STCA","GSM5573466_sample1","Epithelial",845,0.333860134334255
"STCA","GSM5573467_sample2","Epithelial",368,0.143469785575049
"STCA","GSM5573468_sample3","Epithelial",339,0.101832382096726
"STCA","GSM5573469_sample4","Epithelial",741,0.381958762886598
"STCA","GSM5573470_sample5","Epithelial",596,0.170920562087755
"STCA","GSM5573471_sample6","Epithelial",358,0.183683940482299
"STCA","GSM5573472_sample7","Epithelial",577,0.295442908346134
"STCA","GSM5573473_sample8","Epithelial",365,0.0607220096489769
"STCA","GSM5573474_sample9","Epithelial",1641,0.531067961165049
"STCA","GSM5573475_sample10","Epithelial",363,0.146017699115044
"STCA","GSM5573476_sample11","Epithelial",48,0.0619354838709677
"STCA","GSM5573477_sample12","Epithelial",43,0.0828516377649326
"STCA","GSM5573478_sample13","Epithelial",492,0.280982295830954
"STCA","GSM5573479_sample14","Epithelial",1112,0.174760333176175
"STCA","GSM5573480_sample15","Epithelial",1363,0.115205815231172
"STCA","GSM5573481_sample16","Epithelial",403,0.254098360655738
"STCA","GSM5573482_sample17","Epithelial",511,0.0756700725603436
"STCA","GSM5573483_sample18","Epithelial",1307,0.214967105263158
"STCA","GSM5573485_sample20","Epithelial",129,0.03359375
"STCA","GSM5573486_sample21","Epithelial",720,0.400667779632721
"STCA","GSM5573487_sample22","Epithelial",13,0.0371428571428571
"STCA","GSM5573488_sample23","Epithelial",1282,0.368179207352096
"STCA","GSM5573489_sample24","Epithelial",602,0.252093802345059
"STCA","GSM5573490_sample25","Epithelial",1581,0.401983218916857
"STCA","GSM5573491_sample26","Epithelial",428,0.170178926441352
"STCA","GSM5573492_sample27","Epithelial",149,0.0392415064524625
"STCA","GSM5573493_sample28","Epithelial",532,0.0934973637961336
"STCA","GSM5573494_sample29","Epithelial",1478,0.44172145845786
"STCA","GSM5573495_sample30","Epithelial",596,0.168361581920904
"STCA","GSM5573496_sample31","Epithelial",735,0.41501976284585
"STCA","GSM5573497_sample32","Epithelial",792,0.383906931652933
"STCA","GSM5573498_sample33","Epithelial",1822,0.350721847930703
"STCA","GSM5573499_sample34","Epithelial",1658,0.154693039746221
"STCA","GSM5573500_sample35","Epithelial",2566,0.372586031653841
"STCA","GSM5573501_sample36","Epithelial",451,0.144227694275664
"STCA","GSM5573503_sample38","Epithelial",214,0.156204379562044
"STCA","GSM5573504_sample39","Epithelial",727,0.150798589504252
"STCA","GSM5573505_sample40","Epithelial",82,0.0178067318132465
"STCA","MDA_Pt5-Ov","Epithelial",10,0.00732600732600733
"STCA","GSM5004180_PT1","Tcell",636,0.31237721021611
"STCA","GSM5004181_PT2","Tcell",2504,0.442402826855124
"STCA","GSM5004182_PT3","Tcell",1527,0.625051166598445
"STCA","GSM5004183_NT1","Tcell",1011,0.507530120481928
"STCA","GSM5004184_LN1","Tcell",2534,0.737056428155905
"STCA","GSM5004185_LN2","Tcell",3436,0.503443223443223
"STCA","GSM5004186_O1","Tcell",516,0.417813765182186
"STCA","GSM5004187_P1","Tcell",1743,0.505217391304348
"STCA","GSM5004188_Li1","Tcell",860,0.920770877944325
"STCA","GSM5004189_Li2","Tcell",7733,0.936198547215496
"STCA","GSM5101013_Pt1","Tcell",83,0.31203007518797
"STCA","GSM5101014_Pt1","Tcell",356,0.260424286759327
"STCA","GSM5101015_Pt1","Tcell",440,0.277777777777778
"STCA","GSM5101016_Pt2","Tcell",444,0.389473684210526
"STCA","GSM5101017_Pt2","Tcell",1050,0.54858934169279
"STCA","GSM5101018_Pt3","Tcell",165,0.172594142259414
"STCA","GSM5101019_Pt3","Tcell",1376,0.415458937198068
"STCA","GSM5101020_Pt3","Tcell",1212,0.462066336256195
"STCA","GSM5101021_Pt4","Tcell",160,0.535117056856187
"STCA","GSM5101022_Pt4","Tcell",1234,0.56065424806906
"STCA","GSM5101023_Pt4","Tcell",1055,0.592696629213483
"STCA","GSM5101024_Pt5","Tcell",283,0.415565345080764
"STCA","GSM5101025_Pt5","Tcell",108,0.420233463035019
"STCA","GSM5101026_Pt5","Tcell",295,0.372945638432364
"STCA","GSM5573466_sample1","Tcell",987,0.389964440932438
"STCA","GSM5573467_sample2","Tcell",1367,0.532943469785575
"STCA","GSM5573468_sample3","Tcell",634,0.190447581856413
"STCA","GSM5573469_sample4","Tcell",700,0.360824742268041
"STCA","GSM5573470_sample5","Tcell",1140,0.326928591912819
"STCA","GSM5573471_sample6","Tcell",749,0.384299640841457
"STCA","GSM5573472_sample7","Tcell",498,0.254992319508449
"STCA","GSM5573473_sample8","Tcell",3632,0.604225586424888
"STCA","GSM5573474_sample9","Tcell",749,0.242394822006472
"STCA","GSM5573475_sample10","Tcell",1137,0.457361222847949
"STCA","GSM5573476_sample11","Tcell",364,0.469677419354839
"STCA","GSM5573477_sample12","Tcell",238,0.458574181117534
"STCA","GSM5573478_sample13","Tcell",799,0.456310679611651
"STCA","GSM5573479_sample14","Tcell",3656,0.574571742888575
"STCA","GSM5573480_sample15","Tcell",6666,0.56343504352971
"STCA","GSM5573481_sample16","Tcell",576,0.363177805800757
"STCA","GSM5573482_sample17","Tcell",1226,0.181548941211313
"STCA","GSM5573483_sample18","Tcell",1593,0.262006578947368
"STCA","GSM5573484_sample19","Tcell",251,0.22036874451273
"STCA","GSM5573485_sample20","Tcell",2479,0.645572916666667
"STCA","GSM5573486_sample21","Tcell",434,0.241513633834168
"STCA","GSM5573487_sample22","Tcell",32,0.0914285714285714
"STCA","GSM5573488_sample23","Tcell",482,0.138426191843768
"STCA","GSM5573489_sample24","Tcell",701,0.293551088777219
"STCA","GSM5573490_sample25","Tcell",1103,0.28044749555047
"STCA","GSM5573491_sample26","Tcell",929,0.369383697813121
"STCA","GSM5573492_sample27","Tcell",1827,0.48116934421912
"STCA","GSM5573493_sample28","Tcell",1398,0.245694200351494
"STCA","GSM5573494_sample29","Tcell",680,0.203227734608488
"STCA","GSM5573495_sample30","Tcell",1319,0.372598870056497
"STCA","GSM5573496_sample31","Tcell",513,0.289666854884246
"STCA","GSM5573497_sample32","Tcell",616,0.298594280174503
"STCA","GSM5573498_sample33","Tcell",2169,0.417516843118383
"STCA","GSM5573499_sample34","Tcell",5869,0.547583504385146
"STCA","GSM5573500_sample35","Tcell",532,0.0772469870771018
"STCA","GSM5573501_sample36","Tcell",1478,0.472657499200512
"STCA","GSM5573502_sample37","Tcell",48,0.335664335664336
"STCA","GSM5573503_sample38","Tcell",422,0.308029197080292
"STCA","GSM5573504_sample39","Tcell",965,0.200165940676208
"STCA","GSM5573505_sample40","Tcell",1224,0.265798045602606
"STCA","MDA_Pt1-Ad","Tcell",59,0.686046511627907
"STCA","MDA_Pt1-Ca","Tcell",227,0.480932203389831
"STCA","MDA_Pt2-As","Tcell",946,0.532058492688414
"STCA","MDA_Pt2-Ca","Tcell",434,0.537128712871287
"STCA","MDA_Pt3-As","Tcell",1569,0.553048995417695
"STCA","MDA_Pt3-Ca","Tcell",559,0.650756693830035
"STCA","MDA_Pt4-As","Tcell",306,0.538732394366197
"STCA","MDA_Pt4-Ca","Tcell",195,0.691489361702128
"STCA","MDA_Pt5-Ad","Tcell",254,0.652956298200514
"STCA","MDA_Pt5-As","Tcell",1244,0.905385735080058
"STCA","MDA_Pt5-Ca","Tcell",243,0.445871559633028
"STCA","MDA_Pt5-Ov","Tcell",866,0.634432234432234
"STCA","MDA_Pt9-Ad","Tcell",151,0.419444444444444
"STCA","MDA_Pt9-Ca","Tcell",980,0.934223069590086
"STCA","MDA_Pt9-Li","Tcell",758,0.825708061002179
"STCA","GSM5004180_PT1","Bcell",29,0.0142436149312377
"STCA","GSM5004181_PT2","Bcell",99,0.0174911660777385
"STCA","GSM5004182_PT3","Bcell",626,0.256242325010233
"STCA","GSM5004183_NT1","Bcell",862,0.432730923694779
"STCA","GSM5004184_LN1","Bcell",876,0.254799301919721
"STCA","GSM5004185_LN2","Bcell",3201,0.469010989010989
"STCA","GSM5004187_P1","Bcell",674,0.19536231884058
"STCA","GSM5004188_Li1","Bcell",25,0.0267665952890792
"STCA","GSM5004189_Li2","Bcell",413,0.05
"STCA","GSM5101013_Pt1","Bcell",135,0.507518796992481
"STCA","GSM5101014_Pt1","Bcell",511,0.373811265544989
"STCA","GSM5101015_Pt1","Bcell",203,0.128156565656566
"STCA","GSM5101016_Pt2","Bcell",379,0.332456140350877
"STCA","GSM5101017_Pt2","Bcell",490,0.256008359456635
"STCA","GSM5101018_Pt3","Bcell",745,0.77928870292887
"STCA","GSM5101019_Pt3","Bcell",1686,0.509057971014493
"STCA","GSM5101020_Pt3","Bcell",189,0.0720548989706443
"STCA","GSM5101021_Pt4","Bcell",83,0.277591973244147
"STCA","GSM5101022_Pt4","Bcell",816,0.37074057246706
"STCA","GSM5101023_Pt4","Bcell",559,0.314044943820225
"STCA","GSM5101024_Pt5","Bcell",283,0.415565345080764
"STCA","GSM5101025_Pt5","Bcell",97,0.377431906614786
"STCA","GSM5101026_Pt5","Bcell",393,0.496839443742099
"STCA","GSM5573466_sample1","Bcell",372,0.146977479257211
"STCA","GSM5573467_sample2","Bcell",507,0.19766081871345
"STCA","GSM5573468_sample3","Bcell",1073,0.322319014719135
"STCA","GSM5573469_sample4","Bcell",268,0.138144329896907
"STCA","GSM5573470_sample5","Bcell",1303,0.37367364496702
"STCA","GSM5573471_sample6","Bcell",598,0.306824012314007
"STCA","GSM5573472_sample7","Bcell",562,0.287762416794675
"STCA","GSM5573473_sample8","Bcell",285,0.0474130760272833
"STCA","GSM5573474_sample9","Bcell",337,0.109061488673139
"STCA","GSM5573475_sample10","Bcell",629,0.253016894609815
"STCA","GSM5573476_sample11","Bcell",45,0.0580645161290323
"STCA","GSM5573477_sample12","Bcell",39,0.0751445086705202
"STCA","GSM5573478_sample13","Bcell",48,0.0274129069103369
"STCA","GSM5573479_sample14","Bcell",876,0.137670909948138
"STCA","GSM5573480_sample15","Bcell",1859,0.157129574845744
"STCA","GSM5573481_sample16","Bcell",15,0.0094577553593947
"STCA","GSM5573482_sample17","Bcell",276,0.0408707241226122
"STCA","GSM5573483_sample18","Bcell",1853,0.304769736842105
"STCA","GSM5573485_sample20","Bcell",37,0.00963541666666667
"STCA","GSM5573486_sample21","Bcell",380,0.211463550361714
"STCA","GSM5573488_sample23","Bcell",202,0.058012636415853
"STCA","GSM5573489_sample24","Bcell",365,0.15284757118928
"STCA","GSM5573490_sample25","Bcell",134,0.0340706839562675
"STCA","GSM5573491_sample26","Bcell",673,0.267594433399602
"STCA","GSM5573492_sample27","Bcell",225,0.0592573084013695
"STCA","GSM5573493_sample28","Bcell",2727,0.479261862917399
"STCA","GSM5573494_sample29","Bcell",453,0.135385534967125
"STCA","GSM5573495_sample30","Bcell",1272,0.359322033898305
"STCA","GSM5573496_sample31","Bcell",227,0.128176171654433
"STCA","GSM5573497_sample32","Bcell",181,0.0877363063499758
"STCA","GSM5573498_sample33","Bcell",719,0.138402309913378
"STCA","GSM5573499_sample34","Bcell",898,0.083784288113454
"STCA","GSM5573500_sample35","Bcell",2690,0.390590968491361
"STCA","GSM5573501_sample36","Bcell",990,0.316597377678286
"STCA","GSM5573503_sample38","Bcell",19,0.0138686131386861
"STCA","GSM5573504_sample39","Bcell",1899,0.393901680149347
"STCA","GSM5573505_sample40","Bcell",951,0.206514657980456
"STCA","MDA_Pt1-Ad","Bcell",27,0.313953488372093
"STCA","MDA_Pt1-Ca","Bcell",12,0.0254237288135593
"STCA","MDA_Pt2-As","Bcell",25,0.0140607424071991
"STCA","MDA_Pt2-Ca","Bcell",256,0.316831683168317
"STCA","MDA_Pt3-As","Bcell",82,0.0289037715897074
"STCA","MDA_Pt3-Ca","Bcell",219,0.254947613504075
"STCA","MDA_Pt4-As","Bcell",22,0.0387323943661972
"STCA","MDA_Pt4-Ca","Bcell",43,0.152482269503546
"STCA","MDA_Pt5-Ad","Bcell",109,0.280205655526992
"STCA","MDA_Pt5-As","Bcell",32,0.0232896652110626
"STCA","MDA_Pt5-Ca","Bcell",264,0.484403669724771
"STCA","MDA_Pt9-Ad","Bcell",199,0.552777777777778
"STCA","MDA_Pt9-Ca","Bcell",48,0.0457578646329838
"STCA","MDA_Pt9-Li","Bcell",54,0.0588235294117647
"STCA","GSM5004180_PT1","Myeloid",1215,0.596758349705305
"STCA","GSM5004181_PT2","Myeloid",739,0.130565371024735
"STCA","GSM5004182_PT3","Myeloid",235,0.0961932050757266
"STCA","GSM5004183_NT1","Myeloid",30,0.0150602409638554
"STCA","GSM5004184_LN1","Myeloid",28,0.00814426992437464
"STCA","GSM5004185_LN2","Myeloid",131,0.0191941391941392
"STCA","GSM5004186_O1","Myeloid",261,0.211336032388664
"STCA","GSM5004187_P1","Myeloid",727,0.210724637681159
"STCA","GSM5004188_Li1","Myeloid",37,0.0396145610278373
"STCA","GSM5004189_Li2","Myeloid",98,0.011864406779661
"STCA","GSM5101014_Pt1","Myeloid",75,0.0548646671543526
"STCA","GSM5101015_Pt1","Myeloid",54,0.0340909090909091
"STCA","GSM5101016_Pt2","Myeloid",168,0.147368421052632
"STCA","GSM5101017_Pt2","Myeloid",226,0.118077324973877
"STCA","GSM5101018_Pt3","Myeloid",12,0.0125523012552301
"STCA","GSM5101019_Pt3","Myeloid",97,0.0292874396135266
"STCA","GSM5101020_Pt3","Myeloid",1009,0.384674037361799
"STCA","GSM5101021_Pt4","Myeloid",13,0.0434782608695652
"STCA","GSM5101022_Pt4","Myeloid",92,0.0417991821899137
"STCA","GSM5101023_Pt4","Myeloid",133,0.0747191011235955
"STCA","GSM5101026_Pt5","Myeloid",38,0.0480404551201011
"STCA","GSM5573466_sample1","Myeloid",127,0.0501777953378111
"STCA","GSM5573467_sample2","Myeloid",267,0.104093567251462
"STCA","GSM5573468_sample3","Myeloid",972,0.291979573445479
"STCA","GSM5573469_sample4","Myeloid",185,0.095360824742268
"STCA","GSM5573470_sample5","Myeloid",105,0.0301118439919702
"STCA","GSM5573471_sample6","Myeloid",73,0.0374551051821447
"STCA","GSM5573472_sample7","Myeloid",149,0.0762928827444957
"STCA","GSM5573473_sample8","Myeloid",324,0.0539011811678589
"STCA","GSM5573474_sample9","Myeloid",86,0.027831715210356
"STCA","GSM5573475_sample10","Myeloid",200,0.080450522928399
"STCA","GSM5573476_sample11","Myeloid",188,0.24258064516129
"STCA","GSM5573477_sample12","Myeloid",122,0.235067437379576
"STCA","GSM5573478_sample13","Myeloid",55,0.0314106225014278
"STCA","GSM5573479_sample14","Myeloid",285,0.0447901933050448
"STCA","GSM5573480_sample15","Myeloid",979,0.0827487110134393
"STCA","GSM5573481_sample16","Myeloid",416,0.262295081967213
"STCA","GSM5573482_sample17","Myeloid",2487,0.368280764104842
"STCA","GSM5573483_sample18","Myeloid",522,0.0858552631578947
"STCA","GSM5573484_sample19","Myeloid",94,0.0825285338015803
"STCA","GSM5573485_sample20","Myeloid",320,0.0833333333333333
"STCA","GSM5573486_sample21","Myeloid",113,0.0628825820812465
"STCA","GSM5573487_sample22","Myeloid",305,0.871428571428571
"STCA","GSM5573488_sample23","Myeloid",157,0.0450890292935095
"STCA","GSM5573489_sample24","Myeloid",446,0.186767169179229
"STCA","GSM5573490_sample25","Myeloid",156,0.0396643783371472
"STCA","GSM5573491_sample26","Myeloid",186,0.0739562624254473
"STCA","GSM5573492_sample27","Myeloid",786,0.207005530682117
"STCA","GSM5573493_sample28","Myeloid",338,0.059402460456942
"STCA","GSM5573494_sample29","Myeloid",456,0.136282127913927
"STCA","GSM5573495_sample30","Myeloid",135,0.038135593220339
"STCA","GSM5573496_sample31","Myeloid",230,0.12987012987013
"STCA","GSM5573497_sample32","Myeloid",161,0.0780416868637906
"STCA","GSM5573498_sample33","Myeloid",250,0.0481231953801732
"STCA","GSM5573499_sample34","Myeloid",1038,0.0968464265721217
"STCA","GSM5573500_sample35","Myeloid",236,0.0342674604326993
"STCA","GSM5573501_sample36","Myeloid",169,0.0540454109370003
"STCA","GSM5573502_sample37","Myeloid",64,0.447552447552448
"STCA","GSM5573503_sample38","Myeloid",283,0.206569343065693
"STCA","GSM5573504_sample39","Myeloid",809,0.167807508815598
"STCA","GSM5573505_sample40","Myeloid",1032,0.224104234527687
"STCA","MDA_Pt1-Ca","Myeloid",201,0.425847457627119
"STCA","MDA_Pt2-As","Myeloid",807,0.453880764904387
"STCA","MDA_Pt2-Ca","Myeloid",113,0.139851485148515
"STCA","MDA_Pt3-As","Myeloid",1186,0.418047232992598
"STCA","MDA_Pt3-Ca","Myeloid",81,0.0942956926658906
"STCA","MDA_Pt4-As","Myeloid",240,0.422535211267606
"STCA","MDA_Pt4-Ca","Myeloid",30,0.106382978723404
"STCA","MDA_Pt5-Ad","Myeloid",26,0.0668380462724936
"STCA","MDA_Pt5-As","Myeloid",98,0.0713245997088792
"STCA","MDA_Pt5-Ca","Myeloid",14,0.0256880733944954
"STCA","MDA_Pt5-Ov","Myeloid",326,0.238827838827839
"STCA","MDA_Pt9-Ad","Myeloid",10,0.0277777777777778
"STCA","MDA_Pt9-Ca","Myeloid",21,0.0200190657769304
"STCA","MDA_Pt9-Li","Myeloid",106,0.115468409586057
"STCA","GSM5004180_PT1","Endothelial",24,0.0117878192534381
"STCA","GSM5004181_PT2","Endothelial",199,0.0351590106007067
"STCA","GSM5004185_LN2","Endothelial",9,0.00131868131868132
"STCA","GSM5004186_O1","Endothelial",57,0.0461538461538462
"STCA","GSM5004187_P1","Endothelial",51,0.0147826086956522
"STCA","GSM5004188_Li1","Endothelial",12,0.012847965738758
"STCA","GSM5101015_Pt1","Endothelial",475,0.299873737373737
"STCA","GSM5101016_Pt2","Endothelial",10,0.0087719298245614
"STCA","GSM5101017_Pt2","Endothelial",68,0.0355276907001045
"STCA","GSM5101019_Pt3","Endothelial",9,0.00271739130434783
"STCA","GSM5101020_Pt3","Endothelial",75,0.0285932138772398
"STCA","GSM5101024_Pt5","Endothelial",34,0.0499265785609398
"STCA","GSM5101026_Pt5","Endothelial",21,0.0265486725663717
"STCA","GSM5573466_sample1","Endothelial",24,0.00948241801659423
"STCA","GSM5573467_sample2","Endothelial",38,0.0148148148148148
"STCA","GSM5573468_sample3","Endothelial",87,0.0261339741664163
"STCA","GSM5573469_sample4","Endothelial",25,0.0128865979381443
"STCA","GSM5573470_sample5","Endothelial",186,0.0533409807857757
"STCA","GSM5573471_sample6","Endothelial",76,0.038994356080041
"STCA","GSM5573472_sample7","Endothelial",55,0.0281618023553507
"STCA","GSM5573473_sample8","Endothelial",435,0.0723673265679587
"STCA","GSM5573474_sample9","Endothelial",80,0.0258899676375405
"STCA","GSM5573475_sample10","Endothelial",38,0.0152855993563958
"STCA","GSM5573476_sample11","Endothelial",25,0.032258064516129
"STCA","GSM5573477_sample12","Endothelial",34,0.0655105973025048
"STCA","GSM5573478_sample13","Endothelial",73,0.0416904625928041
"STCA","GSM5573479_sample14","Endothelial",113,0.0177589187490178
"STCA","GSM5573480_sample15","Endothelial",457,0.0386273349674584
"STCA","GSM5573481_sample16","Endothelial",87,0.0548549810844893
"STCA","GSM5573482_sample17","Endothelial",32,0.00473863468088257
"STCA","GSM5573483_sample18","Endothelial",231,0.0379934210526316
"STCA","GSM5573484_sample19","Endothelial",381,0.334503950834065
